kc_id,kc_route,en_name,top_module,depth,error_rate,learning_rate_b,cluster,prior_if_wrong,prior_if_correct
196,小数比大小,Comparing Decimals,Extended Thinking,5.0,0.1924967234600262,2.9368935728394123e-05,0,0.11800486618004868,0.8819951338199513
198,角度的计算,Angle Calculation,Extended Thinking,6.0,0.159701534092491,0.5501580097524104,6,0.49330900243309006,0.5066909975669099
199,利用特殊角的求角度,Finding Angles Using Special Angles,In-Class Question Types,5.0,0.1540953730889946,4.999999999999975,0,0.11800486618004868,0.8819951338199513
200,年龄问题基本关系和差问题,Basic Age Sum-Difference Problems,Extended Thinking,5.0,0.1523206056616194,0.7082630074408791,0,0.11800486618004868,0.8819951338199513
201,分类枚举法数图形,Classified Enumeration for Shape Counting,Extended Thinking,4.0,0.2022304832713754,0.23385995822451824,9,0.6076642335766423,0.39233576642335766
202,年龄和,Sum of Ages,Extended Thinking,5.0,0.1415519833468254,0.3192888452978529,5,0.33333333333333337,0.6666666666666666
203,年龄问题之和倍型,Sum-Multiple Age Problems,Extended Thinking,4.0,0.2096366083445491,1.505578912130361,9,0.6076642335766423,0.39233576642335766
204,四则混合运算,Four Operations with Mixed Operations,Extended Thinking,4.0,0.1322477950002609,1.058490787997379,4,0.7037712895377128,0.2962287104622871
205,添去括号,Adding/Removing Parentheses,Extended Thinking,6.0,0.1403685351502013,0.2812072757655761,6,0.49330900243309006,0.5066909975669099
206,必填符号型,Mandatory Symbol Type,Extended Thinking,6.0,0.1686946504427964,0.0238921688155354,6,0.49330900243309006,0.5066909975669099
207,24点游戏,24-Point Game,Extended Thinking,5.0,0.1487819214943504,4.999999999999999,5,0.33333333333333337,0.6666666666666666
208,盈亏基本类型盈亏问题,Basic Surplus/Deficit Problems,Extended Thinking,5.0,0.2127058296842429,0.0773397566681364,0,0.11800486618004868,0.8819951338199513
209,特殊点或区域,Special Points/Regions,Extended Thinking,4.0,0.2726072094468614,0.161979813915346,9,0.6076642335766423,0.39233576642335766
210,盈亏问题,Surplus & Deficit Problems,Extended Thinking,3.0,0.2043687523139578,4.050807259915856e-05,3,0.8874695863746959,0.11253041362530414
211,恰好分完,Just Enough,Extended Thinking,5.0,0.1247533126585847,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
212,亏亏问题,Deficit-Deficit Problems,Extended Thinking,5.0,0.2458239688999574,0.1868134690769195,0,0.11800486618004868,0.8819951338199513
215,给定个数分东西,Distributing a Given Number of Items,In-Class Question Types,5.0,0.1133706151499745,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
217,拆数数字可重复,Number Partitioning with Digit Repetition Allowed,In-Class Question Types,5.0,0.3195001542733724,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
218,排列数,Number of Permutations,Knowledge Points,4.0,0.3407704654895666,0.23385995822451824,1,0.9324817518248175,0.06751824817518248
219,无限制,Unrestricted,Extended Thinking,6.0,0.3278397565922921,0.23385995822451824,6,0.49330900243309006,0.5066909975669099
220,加减法凑整综合,Comprehensive Addition/Subtraction Rounding,Extended Thinking,6.0,0.1441658423293621,0.0699756204136675,6,0.49330900243309006,0.5066909975669099
221,明和明差,"Known Sum, Known Difference",Extended Thinking,6.0,0.2565123421681265,0.2855315523878171,6,0.49330900243309006,0.5066909975669099
222,排队问题,Queue Problems,Extended Thinking,4.0,0.1607378586813034,0.0432171202470039,9,0.6076642335766423,0.39233576642335766
223,加法原理里的其他类型,Other Types in Addition Principle,Extended Thinking,5.0,0.0869486948694869,4.999999999999504,5,0.33333333333333337,0.6666666666666666
224,简单的列方程解应用题,Simple Equation-Based Word Problems,In-Class Knowledge Points,4.0,0.1166540212443095,0.23385995822451824,4,0.7037712895377128,0.2962287104622871
225,平行四边形面积公式,Parallelogram Area Formula,Knowledge Points,5.0,0.2417139014314535,0.2424252824377666,0,0.11800486618004868,0.8819951338199513
226,认识平行四边形的底、高,Understanding Base & Height of Parallelogram,Knowledge Points,5.0,0.14493249017262,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
227,公式法求平行四边形面积,Formula for Parallelogram Area,In-Class Question Types,5.0,0.100006158014656,4.999999999999999,5,0.33333333333333337,0.6666666666666666
228,上升数（下降数）,Ascending/Descending Numbers,Extended Thinking,6.0,0.357031493607733,4.9999999999997335,2,0.7804136253041363,0.21958637469586376
229,火柴棒摆数,Matchstick Numbers,Extended Thinking,6.0,0.4287357974974831,0.1836094688592548,2,0.7804136253041363,0.21958637469586376
230,火柴棒摆算式,Matchstick Equations,Extended Thinking,6.0,0.2745415318230852,0.5306517379938844,6,0.49330900243309006,0.5066909975669099
231,减法竖式谜,Subtraction Vertical Puzzles,Extended Thinking,5.0,0.2281632920516348,0.2198440388428373,0,0.11800486618004868,0.8819951338199513
232,加法竖式谜,Addition Vertical Puzzles,Extended Thinking,5.0,0.2846038037299905,0.8485468661006926,0,0.11800486618004868,0.8819951338199513
233,乘法交换律,Commutative Law of Multiplication,In-Class Knowledge Points,5.0,0.1390460792239288,0.2501124409689933,5,0.33333333333333337,0.6666666666666666
234,整数乘法运算,Integer Multiplication Operations,Extended Thinking,5.0,0.1608034624348019,0.4212608244167296,0,0.11800486618004868,0.8819951338199513
235,乘法结合律,Associative Law of Multiplication,In-Class Knowledge Points,5.0,0.1456700261291526,0.8222542299199708,5,0.33333333333333337,0.6666666666666666
236,整数四则混合运算,Integer Four Operations,Knowledge Points,4.0,0.2566397228637413,4.9999999996858335,9,0.6076642335766423,0.39233576642335766
237,拆数法构造分配律,Constructing Distributive Law via Decomposition,Extended Thinking,6.0,0.2121519629606139,0.2622103907264312,6,0.49330900243309006,0.5066909975669099
239,年龄差,Age Difference,Extended Thinking,5.0,0.1543665436654366,1.0796905827684171,0,0.11800486618004868,0.8819951338199513
240,年龄轴,Age Axis,Extended Thinking,5.0,0.2255776246453182,0.2059471288301224,0,0.11800486618004868,0.8819951338199513
241,长方形,Rectangles,Extended Thinking,6.0,0.2176237913858775,0.022847754623318,6,0.49330900243309006,0.5066909975669099
242,综合型转化,Comprehensive Transformation,Extended Thinking,5.0,0.3145707599458061,0.1732190354057085,0,0.11800486618004868,0.8819951338199513
244,乘法原理,Multiplication Principle,Extended Thinking,4.0,0.1587952488687782,0.3094026367345642,9,0.6076642335766423,0.39233576642335766
245,排列的基本应用,Basic Permutation Applications,Extended Thinking,5.0,0.2680652680652681,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
246,排列综合,Comprehensive Permutations,Extended Thinking,5.0,0.2222222222222222,0.464216342075476,0,0.11800486618004868,0.8819951338199513
247,规则剪拼规则图形（无格）,Regular Cutting/Pasting,Extended Thinking,6.0,0.2078229948636902,0.23385995822451824,6,0.49330900243309006,0.5066909975669099
248,整数乘除混合运算,Mixed Integer Multiplication/Division,Extended Thinking,5.0,0.1325321597833446,0.3994926991259601,5,0.33333333333333337,0.6666666666666666
249,普通型,General Type,Extended Thinking,5.0,0.2193502824858757,0.1683523494628656,0,0.11800486618004868,0.8819951338199513
250,找规律型定义新运算,Pattern-Based New Operations,Extended Thinking,5.0,0.1665194346289752,4.9999999999932685,0,0.11800486618004868,0.8819951338199513
251,高斯记号的基本运算,Basic Gauss Notation Operations,Extended Thinking,4.0,0.1685148945422918,0.23385995822451824,9,0.6076642335766423,0.39233576642335766
252,等差数列求项数,Finding the Number of Terms,Extended Thinking,5.0,0.2214592274678111,0.072606672988992,0,0.11800486618004868,0.8819951338199513
253,等差数列实际应用,Arithmetic Sequence Applications,Extended Thinking,3.0,0.1960733992044142,4.999999999714478,3,0.8874695863746959,0.11253041362530414
254,图形规律,Pattern Recognition,Extended Thinking,3.0,0.1485943775100401,0.23385995822451824,3,0.8874695863746959,0.11253041362530414
255,等差数列,Arithmetic Sequences,Extended Thinking,4.0,0.0543245175125089,0.23385995822451824,4,0.7037712895377128,0.2962287104622871
256,其他染色,Other Coloring,Extended Thinking,4.0,0.0005196154845414,0.23385995822451824,4,0.7037712895377128,0.2962287104622871
257,实心方阵基本问题,Basic Solid Array Problems,Extended Thinking,5.0,0.2241479248782749,2.300751048186206,0,0.11800486618004868,0.8819951338199513
258,实心方阵的增减,Solid Array Increase/Decrease,Extended Thinking,5.0,0.2557539932084015,4.9999999994492255,0,0.11800486618004868,0.8819951338199513
259,方阵问题,Array Problems,Extended Thinking,3.0,0.3454712362301101,0.23385995822451824,8,0.9635036496350365,0.0364963503649635
260,空心方阵基本问题,Basic Hollow Array Problems,Extended Thinking,5.0,0.2135816872510761,0.0118014938846716,0,0.11800486618004868,0.8819951338199513
261,空心方阵的增减,Hollow Array Increase/Decrease,Extended Thinking,5.0,0.2593805836807623,0.0186985889474293,0,0.11800486618004868,0.8819951338199513
262,淘汰赛,Knockout Tournament,Extended Thinking,5.0,0.1343428880475932,4.999999999999951,5,0.33333333333333337,0.6666666666666666
263,单循环赛,Round-Robin Tournament,Extended Thinking,5.0,0.1710582055409641,0.2222045369255548,0,0.11800486618004868,0.8819951338199513
264,2-1-0 积分制,2-1-0 Scoring System,Extended Thinking,5.0,0.2279534109816971,0.1195822456405404,0,0.11800486618004868,0.8819951338199513
265,多量和差问题,Multi-Quantity Sum-Difference,Extended Thinking,5.0,0.123885436368549,6.855006520278922e-22,5,0.33333333333333337,0.6666666666666666
266,除法中四量关系,Four-Quantity Division Relationships,Extended Thinking,5.0,0.1583056802654694,0.2586187255435165,0,0.11800486618004868,0.8819951338199513
267,和倍问题,Sum-Multiple Problems,Extended Thinking,4.0,0.3073364177131527,0.23385995822451824,9,0.6076642335766423,0.39233576642335766
268,知少求多,Knowing Less to Find More,Extended Thinking,5.0,0.1229153798641136,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
269,整数系数二元一次方程组解应用题,Integer Coefficient Systems of Two Linear Equations,Extended Thinking,5.0,0.154015401540154,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
270,抄错数得出结果，求正确的,Finding Correct Result from Copied Error,Knowledge Points,4.0,0.3690443404020931,2.9571213834502166e-17,1,0.9324817518248175,0.06751824817518248
271,时间中的周期问题,Time-based Periods,Extended Thinking,4.0,0.1316763005780346,0.1742834186109826,4,0.7037712895377128,0.2962287104622871
272,归总问题,Generalization Problems,Extended Thinking,4.0,0.1866505110104309,0.065794029631356,9,0.6076642335766423,0.39233576642335766
273,隐藏条件,Hidden Conditions,Extended Thinking,4.0,0.1057441253263707,0.23385995822451824,4,0.7037712895377128,0.2962287104622871
274,腿倍型,Leg Multiple Type,Extended Thinking,5.0,0.1790722761596548,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
275,用分组法解决变形鸡兔同笼,Grouping Method for Variant Chicken-Rabbit,Knowledge Points,4.0,0.1824267782426778,0.23385995822451824,9,0.6076642335766423,0.39233576642335766
276,头倍型,Head Multiple Type,Extended Thinking,5.0,0.2128953771289537,0.5793666797573647,0,0.11800486618004868,0.8819951338199513
277,公式法,Formula Method,Extended Thinking,6.0,0.1581448941379807,0.3415520123939713,6,0.49330900243309006,0.5066909975669099
278,公式法求相遇时间,Formula for Finding Encounter Time,In-Class Question Types,5.0,0.0424671385237613,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
279,单人变速问题,Single-Person Speed Change,Extended Thinking,5.0,0.1638997887111379,4.999999839449352,0,0.11800486618004868,0.8819951338199513
280,同时同地出发折返相遇,"Same Start Point, Round-Trip Encounter",Extended Thinking,6.0,0.1597498578737919,0.0199950353327279,6,0.49330900243309006,0.5066909975669099
281,任意四边形的一半模型,Half Model of Arbitrary Quadrilateral,Extended Thinking,6.0,0.1242603550295858,0.23385995822451824,10,0.8381995133819952,0.16180048661800486
282,两人相遇与追及问题,Two-Person Encounters & Pursuits,Extended Thinking,4.0,0.1314911862791805,0.0949729797464591,4,0.7037712895377128,0.2962287104622871
283,和系整除特征,Sum-Based Divisibility Rules,Extended Thinking,5.0,0.2232895510684179,0.2473355986970346,0,0.11800486618004868,0.8819951338199513
284,多位数的加减运算,Addition/Subtraction of Multi-Digit Numbers,Extended Thinking,5.0,0.2076882007474639,3.875455901458202e-05,0,0.11800486618004868,0.8819951338199513
285,多位数的乘法运算,Multiplication of Multi-Digit Numbers,Extended Thinking,5.0,0.1756097560975609,4.999999999991589,0,0.11800486618004868,0.8819951338199513
286,整数拆数法构造分配律,Integer Decomposition for Distributive Law,Extended Thinking,6.0,0.1208791208791208,0.23385995822451824,10,0.8381995133819952,0.16180048661800486
287,整数拆补凑整,Integer Decomposition/Rounding,Extended Thinking,6.0,0.2460170433493886,5.975566721900972e-17,6,0.49330900243309006,0.5066909975669099
288,位置关系,Position Relationships,Extended Thinking,6.0,0.150122249388753,0.1970190255433087,6,0.49330900243309006,0.5066909975669099
289,翻杯子问题,Cup Flipping,Extended Thinking,5.0,0.2105263157894736,0.879576450051445,0,0.11800486618004868,0.8819951338199513
290,简单时间统筹问题,Simple Time Coordination,Extended Thinking,5.0,0.0802845528455284,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
291,各点不等价,Unequal Points,Extended Thinking,6.0,0.3864920390344119,0.2518203972403416,2,0.7804136253041363,0.21958637469586376
292,火车过人,Train Passing Person,Extended Thinking,5.0,0.2204433497536946,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
293,多人相遇追及问题,Multi-Person Pursuit & Encounter,Extended Thinking,5.0,0.2503858024691358,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
294,物品代换,Object Substitution,Extended Thinking,5.0,0.395930103959301,0.1093216858553647,2,0.7804136253041363,0.21958637469586376
295,已知两量之间几倍多（少）几和多份量，求一份量,"Given n Times More/Less and Multiple-Unit Quantity, Find One-Unit Quantity",In-Class Question Types,5.0,0.0548314606741573,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
296,已知两量之间几倍多（少）几与一份量，求多份量,"Given n Times More/Less and One-Unit Quantity, Find Multiple-Unit Quantity",In-Class Question Types,5.0,0.3631561571475734,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
297,方程基础,Equation Basics,Extended Thinking,3.0,0.1414956011730205,0.23385995822451824,3,0.8874695863746959,0.11253041362530414
298,以盈亏问题形式运用方程解应用题,Surplus/Deficit Problems Solved with Equations,Knowledge Points,4.0,0.4,0.23385995822451824,1,0.9324817518248175,0.06751824817518248
299,阶梯型标数法,Staircase Labeling Method,Extended Thinking,4.0,0.26232741617357,0.23385995822451824,9,0.6076642335766423,0.39233576642335766
300,枚举所有可能的路线,Enumerating All Possible Routes,Knowledge Points,4.0,0.1247507201418125,0.23385995822451824,4,0.7037712895377128,0.2962287104622871
301,有序枚举,Ordered Enumeration,Extended Thinking,5.0,0.0797333151915096,4.999999999560985,5,0.33333333333333337,0.6666666666666666
302,五宫肯肯数独,5x5 KenKen,Extended Thinking,6.0,0.1986885245901639,0.23385995822451824,6,0.49330900243309006,0.5066909975669099
303,排列组合,Permutations & Combinations,Extended Thinking,3.0,0.4212653943781141,0.734561250782128,8,0.9635036496350365,0.0364963503649635
304,传球型递推,Pass-the-Ball Recursion,Extended Thinking,5.0,0.2255489021956087,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
305,容斥求平均数,Average via Inclusion-Exclusion,Extended Thinking,5.0,0.2719935431799838,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
307,周期问题,Periodic Problems,Extended Thinking,3.0,0.1985608275241736,4.999999999999948,3,0.8874695863746959,0.11253041362530414
308,除法应用,Division Applications,Extended Thinking,5.0,0.1168539325842696,0.1250266708378526,5,0.33333333333333337,0.6666666666666666
309,单人工作运用公式求效率,Single-Person Work: Using Formula to Find Efficiency,Knowledge Points,4.0,0.1333333333333333,0.23385995822451824,4,0.7037712895377128,0.2962287104622871
310,锯木头类型问题,Sawing Wood Problems,Extended Thinking,5.0,0.2512896094325718,0.1521850729731693,0,0.11800486618004868,0.8819951338199513
312,给几个数字通过枚举求出组成几位数的个数,"Given Digits, Enumerate Number of Formed Numbers",Knowledge Points,4.0,0.255878284923928,0.23385995822451824,9,0.6076642335766423,0.39233576642335766
313,一般组数问题,General Number Formation,Extended Thinking,5.0,0.3307374815045557,3.892471212375485,0,0.11800486618004868,0.8819951338199513
314,付钱方法枚举,Payment Method Enumeration,Extended Thinking,6.0,0.3656804733727811,0.23385995822451824,2,0.7804136253041363,0.21958637469586376
315,已知各个数，求平均数,"Given Individual Numbers, Find Average",Knowledge Points,4.0,0.2468965517241379,0.23385995822451824,9,0.6076642335766423,0.39233576642335766
316,异分母分数加减法,Adding/Subtracting Fractions with Different Denominators,Extended Thinking,5.0,0.4718196457326892,0.23385995822451824,2,0.7804136253041363,0.21958637469586376
317,通分母,Common Denominator,Extended Thinking,6.0,0.11217437533227,0.23385995822451824,10,0.8381995133819952,0.16180048661800486
318,整数乘法结合律,Associative Law of Integer Multiplication,Knowledge Points,5.0,0.3043824701195219,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
319,整数利用积/商不变性质,Integer Product/Quotient Invariance,Extended Thinking,6.0,0.1948955916473317,0.23385995822451824,6,0.49330900243309006,0.5066909975669099
320,面积单位换算,Area Unit Conversion,Extended Thinking,4.0,0.4363112391930835,0.23385995822451824,1,0.9324817518248175,0.06751824817518248
321,长度单位换算,Length Unit Conversion,Extended Thinking,4.0,0.4243697478991596,0.23385995822451824,1,0.9324817518248175,0.06751824817518248
322,加法的实际应用,Practical Addition Applications,Knowledge Points,5.0,0.1580905145691258,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
323,二量和倍问题,Two-Quantity Sum-Multiple,Extended Thinking,5.0,0.1232544019429265,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
324,多量和倍问题,Multi-Quantity Sum-Multiple,Extended Thinking,5.0,0.1144646924829157,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
325,两量差倍,Two-Quantity Difference-Multiple,Extended Thinking,5.0,0.4301657084883327,1.818771246610401e-15,2,0.7804136253041363,0.21958637469586376
326,正方形周长公式,Square Perimeter Formula,Knowledge Points,5.0,0.1559322033898305,2.4115693307711374e-13,0,0.11800486618004868,0.8819951338199513
327,计算模块,Calculation Module,Extended Thinking,2.0,0.1807133421400264,0.3819097820600037,3,0.8874695863746959,0.11253041362530414
328,时间中的周期,Time-based Cycles,Extended Thinking,5.0,0.5357142857142857,0.23385995822451824,2,0.7804136253041363,0.21958637469586376
329,求某日期是周几问题,Day of Week on a Given Date,Extended Thinking,5.0,0.2077348066298342,0.3289294345395794,0,0.11800486618004868,0.8819951338199513
330,幻方数字关系,Magic Square Number Relationships,Extended Thinking,4.0,0.208350326264274,0.9344149947848956,9,0.6076642335766423,0.39233576642335766
331,选线计算型,Line-Selection Calculation Type,Extended Thinking,4.0,0.2701030927835051,0.23385995822451824,9,0.6076642335766423,0.39233576642335766
332,偶数阶幻方填法,Even-Order Magic Square Construction,Extended Thinking,5.0,0.2293617021276595,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
333,计算平均数,Calculating Averages,Knowledge Points,4.0,0.8068181818181818,0.23385995822451824,11,0.9939172749391727,0.006082725060827251
334,组合模块,Combinatorics Module,Extended Thinking,2.0,0.5739014647137151,0.23385995822451824,8,0.9635036496350365,0.0364963503649635
335,多笔画运用,Multi-Stroke Applications,Extended Thinking,5.0,0.2356724040098354,4.999999999999996,0,0.11800486618004868,0.8819951338199513
336,变型题,Variant Problems,Extended Thinking,6.0,0.2299407040456353,0.3806703586964485,6,0.49330900243309006,0.5066909975669099
337,用假设法解决倒扣型鸡兔同笼,Assumption Method for Deduction-Type Chicken-Rabbit,In-Class Question Types,5.0,0.3472598105548038,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
338,几何模块,Geometry Module,Extended Thinking,2.0,0.4063965884861407,0.23385995822451824,8,0.9635036496350365,0.0364963503649635
339,用假设法解决变形鸡兔同笼,Assumption Method for Variant Chicken-Rabbit,Knowledge Points,4.0,0.212414089347079,2.7966182417029815e-18,9,0.6076642335766423,0.39233576642335766
340,小数的认识,Understanding Decimals,Extended Thinking,5.0,0.0760687072194239,5.070365183097611e-05,5,0.33333333333333337,0.6666666666666666
341,减法竖式,Column Subtraction,Extended Thinking,6.0,0.0715285064707939,0.23385995822451824,10,0.8381995133819952,0.16180048661800486
342,加法竖式,Column Addition,Extended Thinking,6.0,0.0715285064707939,0.23385995822451824,10,0.8381995133819952,0.16180048661800486
343,数、数位、数字的认识,"Numbers, Place Values, Digits",Extended Thinking,5.0,0.2404832836809003,0.3708867990030645,0,0.11800486618004868,0.8819951338199513
344,角的判断,Angle Identification,Knowledge Points,5.0,0.0876560332871012,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
345,转化代换,Transformative Substitution,In-Class Question Types,5.0,0.4721603563474387,9.769769728935878e-15,2,0.7804136253041363,0.21958637469586376
346,等量关系,Equivalence Relationships,In-Class Knowledge Points,4.0,0.5462962962962963,0.23385995822451824,1,0.9324817518248175,0.06751824817518248
347,等量代换传递型,Transitive Substitution,Extended Thinking,5.0,0.5363636363636364,0.23385995822451824,2,0.7804136253041363,0.21958637469586376
348,代值运算,Substitution Evaluation,Extended Thinking,5.0,0.1923076923076923,0.4708085454351989,0,0.11800486618004868,0.8819951338199513
349,字母表示数,Letter Representation,Extended Thinking,5.0,0.1217212412137836,0.0712742802093392,5,0.33333333333333337,0.6666666666666666
352,盈盈问题,Surplus-Surplus Problems,Extended Thinking,5.0,0.1979324480884056,0.2064964781887798,0,0.11800486618004868,0.8819951338199513
353,乘法拆数,Multiplication Partitioning,Extended Thinking,6.0,0.6890756302521008,0.23385995822451824,7,0.9805352798053528,0.019464720194647202
355,整数拆分应用,Integer Partitioning Applications,Extended Thinking,5.0,0.4884223525779562,0.23385995822451824,2,0.7804136253041363,0.21958637469586376
356,两边都填符号型,Symbols on Both Sides,Extended Thinking,5.0,0.1257455268389662,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
358,提取公因数,Common Factor Extraction,In-Class Knowledge Points,5.0,0.0891364902506963,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
359,找暗和,Finding Hidden Sums,Extended Thinking,5.0,0.1885105092966855,0.9758607698606412,0,0.11800486618004868,0.8819951338199513
360,数形结合的实际应用,Practical Number-Shape Applications,Extended Thinking,5.0,0.1398963730569948,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
361,公式法求三角形面积,Formula for Triangle Area,In-Class Question Types,5.0,0.1602431453698913,0.3524601047723735,0,0.11800486618004868,0.8819951338199513
362,三角形面积,Triangle Area,Extended Thinking,6.0,0.1425219941348973,0.2169596927988161,6,0.49330900243309006,0.5066909975669099
363,带余除法,Division with Remainder,Extended Thinking,6.0,0.1160015804030027,4.999999999944146,10,0.8381995133819952,0.16180048661800486
364,余数和除数的关系,Relationship Between Remainder & Divisor,Knowledge Points,5.0,0.1798365122615803,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
365,周长定义,Definition of Perimeter,Knowledge Points,4.0,0.1632529512662698,0.2406973145264281,9,0.6076642335766423,0.39233576642335766
366,已知边长求周长,Finding Perimeter from Given Side Lengths,In-Class Knowledge Points,5.0,0.0321857274765862,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
367,有特殊要求的组数问题,Number Formation with Special Requirements,Extended Thinking,5.0,0.3406049250535332,4.999999999999999,0,0.11800486618004868,0.8819951338199513
368,找日历中的周期规律,Finding Periodic Patterns in Calendars,In-Class Knowledge Points,4.0,0.34765625,1.7222086642108008,1,0.9324817518248175,0.06751824817518248
369,区分闰年和平年,Distinguishing Leap Years and Common Years,In-Class Knowledge Points,4.0,0.4657963446475195,0.23385995822451824,1,0.9324817518248175,0.06751824817518248
370,暗倍型二量差倍问题,Hidden Multiple Difference,Extended Thinking,6.0,0.1371652514696276,0.23385995822451824,6,0.49330900243309006,0.5066909975669099
371,绘制统计表,Creating Statistical Tables,Extended Thinking,5.0,0.2795223352498894,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
372,边长改变后长方形面积的计算,Area Change with Side Length Change,Extended Thinking,6.0,0.1857077833409194,4.999999998517698,6,0.49330900243309006,0.5066909975669099
373,公式求长方形面积,Formula for Rectangle Area,Knowledge Points,5.0,0.1486447099970854,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
374,多笔画变一笔画,Converting Multi-Stroke to One-Stroke,Extended Thinking,5.0,0.3139518709138962,0.1170058683377543,0,0.11800486618004868,0.8819951338199513
375,复式统计表,Compound Statistical Tables,In-Class Knowledge Points,4.0,0.0775749674054758,0.23385995822451824,4,0.7037712895377128,0.2962287104622871
376,总价=单价×数量,Total Price = Unit Price × Quantity,In-Class Knowledge Points,4.0,0.0748390557939914,0.2025064918857539,4,0.7037712895377128,0.2962287104622871
377,加减法应用,Addition/Subtraction Applications,Extended Thinking,3.0,0.1195061728395061,0.23385995822451824,3,0.8874695863746959,0.11253041362530414
378,因数与倍数基础,Basics of Factors & Multiples,Extended Thinking,4.0,0.1399631675874769,4.874206545924073,4,0.7037712895377128,0.2962287104622871
379,给运算方法和结果，求开始,"Given Operations and Result, Find Starting Value",Knowledge Points,4.0,0.1302469135802469,0.099884835101021,4,0.7037712895377128,0.2962287104622871
380,利用特殊角求角度,Using Special Angles to Find Angles,Knowledge Points,5.0,0.5614441101596852,0.2556132497849779,2,0.7804136253041363,0.21958637469586376
381,数列规律,Sequence Patterns,Extended Thinking,4.0,0.0611587982832618,0.0247362550700762,4,0.7037712895377128,0.2962287104622871
382,小数点的移动规律,Decimal Point Movement Rules,Extended Thinking,5.0,0.2265382224984462,4.999999999740624,0,0.11800486618004868,0.8819951338199513
383,小数点的移动,Decimal Point Movement,Knowledge Points,6.0,0.0633245382585752,0.23385995822451824,10,0.8381995133819952,0.16180048661800486
384,元、角、分单位换算,Yuan-Jiao-Fen Unit Conversion,Knowledge Points,4.0,0.0185614849187935,0.23385995822451824,4,0.7037712895377128,0.2962287104622871
386,分类图形,Shape Classification,Extended Thinking,6.0,0.1424945612762871,0.23385995822451824,6,0.49330900243309006,0.5066909975669099
387,盈亏基本类型,Basic Surplus/Deficit Types,Extended Thinking,4.0,0.0478409443926685,0.2341237396635868,4,0.7037712895377128,0.2962287104622871
388,整数加减巧算之分组法,Grouping in Integer Addition/Subtraction,Extended Thinking,5.0,0.179595056534315,2.638654925714847e-15,0,0.11800486618004868,0.8819951338199513
389,整数基准数法,Integer Benchmark Number Method,Extended Thinking,6.0,0.167910447761194,2.7883629791897016e-17,6,0.49330900243309006,0.5066909975669099
390,整数减法性质,Integer Subtraction Properties,Knowledge Points,5.0,0.0680858253083291,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
391,两位数减整十数的口算,Mental Subtraction: Two-Digit Minus Tens,Knowledge Points,5.0,0.0431519699812382,0.23385995822451824,5,0.33333333333333337,0.6666666666666666
392,组合数,Number of Combinations,Knowledge Points,4.0,0.0558067586863398,0.3717690271272897,4,0.7037712895377128,0.2962287104622871
393,多数的最大公因数,Greatest Common Factor of Multiple Numbers,Extended Thinking,6.0,0.1030855539971949,0.23385995822451824,10,0.8381995133819952,0.16180048661800486
394,整体思想求面积,Whole-to-Part Area Calculation,Extended Thinking,6.0,0.2404805077062556,0.2023017549510009,6,0.49330900243309006,0.5066909975669099
395,图文减法竖式数字谜,Pictorial Subtraction Vertical Puzzles,Extended Thinking,5.0,0.3196798493408663,0.23385995822451824,0,0.11800486618004868,0.8819951338199513
396,竖式数字谜,Vertical Digit Puzzles,Extended Thinking,4.0,0.1593164277839029,6.7549580152098685e-15,9,0.6076642335766423,0.39233576642335766
397,整数拆补构造,Integer Decomposition Construction,Extended Thinking,6.0,0.1156812339331619,5.353306129290057e-21,10,0.8381995133819952,0.16180048661800486
398,整数直接运用分配律,Direct Application of Distributive Law,Extended Thinking,6.0,0.2199211045364891,0.23385995822451824,6,0.49330900243309006,0.5066909975669099
