case,student_id,fast_error_rate,slow_correct_rate,timeout_rate,time_on_easy_share,carelessness,negation_error_gap,context_switch_cost,cognitive_load_sensitivity,end_of_match_decay,pressure_sensitivity,mean_tau,error_rate
weak_prior_knowledge,weak_prior_knowledge_104,0.0,0.9629629629629629,0.9333333333333333,0.5776217074880369,0.4666666666666667,-0.16666666666666669,0.20192307692307687,0.19880874283606928,-0.20000000000000007,-0.11688311688311687,1.5997329830752538,0.55
weak_prior_knowledge,weak_prior_knowledge_105,0.0,0.9047619047619048,0.9333333333333333,0.5723554373283861,0.5384615384615384,0.20593692022263455,0.009316770186335366,-0.00022980813102202983,-0.4,0.1636363636363637,1.8747609576363282,0.65
weak_prior_knowledge,weak_prior_knowledge_106,0.0,0.9583333333333334,0.9333333333333333,0.5016144494176792,0.38095238095238093,0.04621309370988447,0.11538461538461542,-0.0016912569498233625,-0.20000000000000007,0.0,1.686781288016827,0.6
weak_prior_knowledge,weak_prior_knowledge_107,0.0,1.0,0.9833333333333333,0.4758179813301748,0.5925925925925926,-0.125,0.21818181818181814,-0.6350505795099339,-0.20000000000000007,-0.29629629629629634,1.9244285786968456,0.6
weak_prior_knowledge,weak_prior_knowledge_108,0.0,0.96,0.9666666666666667,0.6041330447730643,0.45161290322580644,0.1399999999999999,0.04638218923933213,-0.025142755216131973,0.20000000000000007,-0.09615384615384615,1.74791362378281,0.5833333333333334
weak_prior_knowledge,weak_prior_knowledge_109,0.0,0.9166666666666666,0.85,0.5807781920996345,0.5357142857142857,0.028846153846153855,-0.04452690166975881,0.0938610738534869,0.19999999999999996,0.07843137254901955,1.5388915924712867,0.6
weak_prior_knowledge,weak_prior_knowledge_110,0.0,0.9047619047619048,0.9166666666666666,0.5057815571612265,0.5833333333333334,0.05999999999999994,-0.17701863354037262,0.341611465180875,-0.6000000000000001,-0.016697588126159513,1.7675952677004936,0.65
weak_prior_knowledge,weak_prior_knowledge_111,0.0,0.9583333333333334,0.9666666666666667,0.6319242283576586,0.5757575757575758,-0.1781076066790353,0.07855973813420625,-0.12787617849056987,-0.4,0.0,1.9141165868028134,0.6
weak_prior_knowledge,weak_prior_knowledge_112,0.0,0.9642857142857143,0.9666666666666667,0.5956197336125997,0.4666666666666667,-0.04166666666666663,-0.07660738714090287,0.07952781369001694,0.19999999999999996,0.0625,1.769083000537261,0.5333333333333333
weak_prior_knowledge,weak_prior_knowledge_113,0.0,1.0,0.9333333333333333,0.6490997575959051,0.37037037037037035,-0.08496732026143794,-0.09999999999999998,-0.2967217024843344,0.0,-0.215686274509804,1.60823853299451,0.5166666666666667
weak_prior_knowledge,weak_prior_knowledge_114,0.0,0.9523809523809523,0.9,0.5847668818066406,0.6666666666666666,-0.016697588126159513,0.04418985270049092,-0.09362127987174058,0.19999999999999996,-0.11111111111111105,1.853058396615026,0.65
weak_prior_knowledge,weak_prior_knowledge_115,0.0,1.0,0.9833333333333333,0.5781032635317814,0.5483870967741935,0.02083333333333326,-0.05999999999999994,-0.0558073533723685,0.0,-0.25067385444743934,1.773204715018185,0.65
weak_prior_knowledge,weak_prior_knowledge_116,0.0,0.9130434782608695,0.95,0.5331699066966843,0.5185185185185185,-0.08719851576994442,0.07189542483660127,-0.08361088217924785,-0.19999999999999996,-0.020000000000000018,1.7766621020471107,0.6166666666666667
weak_prior_knowledge,weak_prior_knowledge_117,0.0,0.9583333333333334,0.9333333333333333,0.6524585417446931,0.6333333333333333,0.04452690166975881,-0.1875,0.14233371722533703,0.0,0.20915032679738566,1.7150204588115514,0.6
weak_prior_knowledge,weak_prior_knowledge_118,0.0,0.8214285714285714,0.8,0.48012351540471954,0.4230769230769231,-0.040000000000000036,-0.5283018867924528,0.3303425537987571,-0.4,-0.10457516339869288,1.3762681401709465,0.5333333333333333
weak_prior_knowledge,weak_prior_knowledge_119,0.0,0.8181818181818182,0.85,0.45669950938207654,0.5238095238095238,0.012422360248447228,-0.2222222222222222,-0.23604945528086446,-0.20000000000000007,-0.0625,1.5336973774009404,0.6333333333333333
rote_without_understanding,rote_without_understanding_0,0.0,0.625,0.6,0.5376080495052675,0.48,-0.024999999999999967,-0.03999999999999998,0.059510710246622606,0.6000000000000001,-0.02614379084967322,1.0982369870212394,0.4666666666666667
rote_without_understanding,rote_without_understanding_1,0.0,0.5,0.5666666666666667,0.5322638466912599,0.16,-0.17777777777777776,0.0,0.2873905471918637,0.0,-0.10416666666666669,1.0905900936836355,0.3333333333333333
rote_without_understanding,rote_without_understanding_2,0.0,0.47368421052631576,0.48333333333333334,0.6424464936621672,0.2222222222222222,-0.2919254658385093,-0.009615384615384637,0.004680345401316759,-0.19999999999999996,0.21931260229132565,1.0819100425677333,0.36666666666666664
rote_without_understanding,rote_without_understanding_3,0.0,0.7567567567567568,0.6333333333333333,0.534283066591957,0.18181818181818182,0.25000000000000006,0.05555555555555558,0.3277144540804931,0.19999999999999996,-0.19476268412438624,1.132233622610994,0.38333333333333336
rote_without_understanding,rote_without_understanding_4,0.0,0.6304347826086957,0.6166666666666667,0.6512377194893345,0.14705882352941177,-0.01307189542483661,0.03999999999999998,0.11161741991240622,-0.4,0.2708719851576994,1.1382812233984438,0.23333333333333334
rote_without_understanding,rote_without_understanding_5,0.0,0.48717948717948717,0.4666666666666667,0.6343202643942514,0.25,0.10248447204968941,-0.1111111111111111,-0.0036540935534454463,0.2,0.016697588126159568,1.0014836870257626,0.35
rote_without_understanding,rote_without_understanding_6,0.0,0.5,0.5333333333333333,0.44273657338105643,0.3684210526315789,0.0,0.24000000000000005,0.05905159752734787,-0.19999999999999996,-0.05565862708719854,1.1223508424080484,0.5
rote_without_understanding,rote_without_understanding_7,0.0,0.575,0.6166666666666667,0.5585638505289235,0.06666666666666667,0.10416666666666669,0.040000000000000036,-0.10835355470550391,0.0,-0.15999999999999998,1.1524760658092361,0.3333333333333333
rote_without_understanding,rote_without_understanding_8,0.0,0.5135135135135135,0.45,0.6037229654818717,0.17857142857142858,0.00163666121112932,-0.25999999999999995,-0.11959570058500563,0.0,0.07189542483660127,0.9725322602967423,0.38333333333333336
rote_without_understanding,rote_without_understanding_9,0.0,0.43243243243243246,0.43333333333333335,0.4997151498334641,0.09523809523809523,0.19803600654664483,-0.25000000000000006,0.17475359763214884,-0.6000000000000001,0.27884615384615385,1.076426102422218,0.38333333333333336
rote_without_understanding,rote_without_understanding_10,0.0,0.5526315789473685,0.6,0.5943602726644264,0.16,0.009615384615384637,-0.16666666666666669,0.1912989047899629,-0.19999999999999996,-0.2,1.1578654671850355,0.36666666666666664
rote_without_understanding,rote_without_understanding_11,0.0,0.5405405405405406,0.55,0.5498184109407168,0.16,0.28888888888888886,-0.12175102599179205,0.4469185119571954,0.0,0.20261437908496732,1.0550465337118227,0.38333333333333336
rote_without_understanding,rote_without_understanding_12,0.0,0.6,0.5833333333333334,0.569015903370069,0.25,-0.14,0.17080745341614906,0.20839432407646533,0.2,-0.398886827458256,1.1506710362630272,0.4166666666666667
rote_without_understanding,rote_without_understanding_13,0.0,0.53125,0.45,0.5289945366308311,0.20833333333333334,-0.006546644844517169,-0.03999999999999998,-0.2928558409870817,0.0,0.4,1.0068808665801543,0.4666666666666667
rote_without_understanding,rote_without_understanding_14,0.0,0.5,0.5666666666666667,0.45285613641208305,0.08333333333333333,-0.2981366459627329,0.0625,-0.02884516249537007,-0.39999999999999997,-0.018633540372670843,1.0622742231194071,0.3
rote_without_understanding,rote_without_understanding_15,0.0,0.46153846153846156,0.4166666666666667,0.6255088106223895,0.10344827586206896,0.08333333333333337,-0.3333333333333333,0.10142315063874695,0.0,-0.15032679738562094,0.9834702166801182,0.35
rote_without_understanding,rote_without_understanding_16,0.0,0.5882352941176471,0.5833333333333334,0.48892751022478703,0.18518518518518517,-0.27999999999999997,0.125,0.057339619641351,0.0,0.15633423180592987,1.0340731688151628,0.43333333333333335
rote_without_understanding,rote_without_understanding_17,0.0,0.45714285714285713,0.4666666666666667,0.44234872207748266,0.125,0.33999999999999997,-0.24038461538461536,-0.24118911675440582,-0.19999999999999996,-0.09803921568627455,1.0073368093036363,0.4166666666666667
rote_without_understanding,rote_without_understanding_18,0.0,0.3902439024390244,0.43333333333333335,0.4730637564338465,0.04,0.125,0.07692307692307693,-0.030083781117951656,-0.39999999999999997,-0.1111111111111111,1.0164310843217694,0.31666666666666665
rote_without_understanding,rote_without_understanding_19,0.0,0.5172413793103449,0.6,0.517270003400626,0.20833333333333334,-0.022727272727272707,-0.21999999999999997,0.5368006356227963,0.0,-0.020000000000000018,1.167918426685905,0.5166666666666667
rote_without_understanding,rote_without_understanding_20,0.0,0.40476190476190477,0.43333333333333335,0.6016217316008768,0.1724137931034483,0.22222222222222224,0.033395176252319136,0.16491586630801985,0.0,-0.18657937806873975,1.0514316512498605,0.3
rote_without_understanding,rote_without_understanding_21,0.0,0.5952380952380952,0.5833333333333334,0.5937192026982928,0.07407407407407407,-0.24000000000000002,-0.16770186335403725,-0.18438063713749894,0.0,0.48,1.1008402287680292,0.3
rote_without_understanding,rote_without_understanding_22,0.0,0.42424242424242425,0.5,0.5049191668123011,0.2222222222222222,-0.06,-0.005565862708719838,-0.15870152641980928,-0.6,-0.02795031055900621,1.032941689155605,0.45
rote_without_understanding,rote_without_understanding_23,0.0,0.5757575757575758,0.55,0.5492014584799412,0.2222222222222222,0.06,0.18,0.1001633845650267,-0.6000000000000001,-0.04166666666666663,1.1268499087021975,0.45
rote_without_understanding,rote_without_understanding_24,0.0,0.43243243243243246,0.43333333333333335,0.6025353711846418,0.32,0.08719851576994431,-0.051212938005390785,-0.23472820680478543,-0.6,-0.10000000000000003,1.0721760639758025,0.38333333333333336
rote_without_understanding,rote_without_understanding_25,0.0,0.5121951219512195,0.5166666666666667,0.6627199254051984,0.1724137931034483,-0.16512059369202226,0.03504043126684636,-0.07188553166803095,0.0,-0.011456628477905073,1.121767745021827,0.31666666666666665
rote_without_understanding,rote_without_understanding_26,0.0,0.41025641025641024,0.43333333333333335,0.6154958869435184,0.16129032258064516,-0.28104575163398693,0.06,-0.030251512271390727,-0.4,0.17307692307692307,1.0002217892923606,0.35
rote_without_understanding,rote_without_understanding_27,0.0,0.4418604651162791,0.48333333333333334,0.5839985128299484,0.14285714285714285,0.019999999999999962,-0.14,-0.4948508613263864,-0.19999999999999996,-0.12962962962962962,1.0610940321191868,0.2833333333333333
rote_without_understanding,rote_without_understanding_28,0.0,0.4857142857142857,0.5166666666666667,0.593490495316878,0.1111111111111111,0.3803339517625232,-0.27777777777777773,-0.044125766737325094,0.6,-0.0649350649350649,1.0301957867213323,0.4166666666666667
rote_without_understanding,rote_without_understanding_29,0.0,0.53125,0.48333333333333334,0.643235536441618,0.25,-0.1568627450980392,0.02614379084967322,0.030075367005742325,0.19999999999999996,0.3636363636363637,1.057794181234519,0.4666666666666667
rote_without_understanding,rote_without_understanding_30,0.0,0.4166666666666667,0.45,0.5109845833265922,0.23809523809523808,-0.17307692307692307,0.24,0.04505169667939045,0.19999999999999996,-0.14906832298136646,1.0294174876035507,0.4
rote_without_understanding,rote_without_understanding_31,0.0,0.43243243243243246,0.5166666666666667,0.5960353113948227,0.3103448275862069,-0.15555555555555556,-0.3098330241187384,-0.41036773966026296,0.6000000000000001,-0.05882352941176472,1.0409786085077388,0.38333333333333336
rote_without_understanding,rote_without_understanding_32,0.0,0.4375,0.5666666666666667,0.3871402019612323,0.23809523809523808,0.13664596273291924,-0.1185983827493261,0.06128967249330186,-0.4,-0.07999999999999996,1.1308638358486063,0.4666666666666667
rote_without_understanding,rote_without_understanding_33,0.0,0.4222222222222222,0.4166666666666667,0.5791050630727451,0.18518518518518517,-0.13975155279503104,-0.08522727272727273,0.18257029620162527,0.2,0.027829313543599243,0.9976104106517393,0.25
rote_without_understanding,rote_without_understanding_34,0.0,0.46875,0.48333333333333334,0.4549075869753606,0.25,-0.25,0.2,0.2549297232309121,0.4,0.14545454545454545,1.0270940852085928,0.4666666666666667
rote_without_understanding,rote_without_understanding_35,0.0,0.65625,0.5666666666666667,0.599303353923592,0.2,0.005471956224350205,-0.3269230769230769,0.26646495677951554,0.39999999999999997,-0.2,1.0477407840999484,0.4666666666666667
rote_without_understanding,rote_without_understanding_36,0.0,0.5476190476190477,0.5666666666666667,0.5919942890868388,0.15151515151515152,-0.12,0.033395176252319136,-0.44848382792479075,-0.39999999999999997,0.307277628032345,1.069342900735131,0.3
rote_without_understanding,rote_without_understanding_37,0.0,0.3939393939393939,0.4,0.4834792028785766,0.17391304347826086,-0.06,-0.18,-0.22003190001298234,0.20000000000000007,-0.375,0.9820397850086792,0.45
rote_without_understanding,rote_without_understanding_38,0.0,0.4375,0.48333333333333334,0.5200054445288638,0.4230769230769231,-0.27083333333333337,0.10474631751227492,0.026291902624184828,0.0,0.3269230769230769,1.0426684964471553,0.4666666666666667
rote_without_understanding,rote_without_understanding_39,0.0,0.4857142857142857,0.5,0.5831728910696272,0.28,0.07523939808481533,0.0649350649350649,-0.25124422257400325,0.2,-0.17625231910946199,1.070471496634922,0.4166666666666667
rote_without_understanding,rote_without_understanding_40,0.0,0.4523809523809524,0.5,0.6067760597656896,0.08333333333333333,-0.06818181818181818,-0.20621931260229137,0.2269291340358725,0.39999999999999997,-0.01617250673854448,1.0823249897416294,0.3
rote_without_understanding,rote_without_understanding_41,0.0,0.5581395348837209,0.5833333333333334,0.6097094516614967,0.14814814814814814,-0.012987012987012991,-0.16666666666666669,0.446343241059505,-0.2,0.34545454545454546,1.1117760322306454,0.2833333333333333
rote_without_understanding,rote_without_understanding_42,0.0,0.5625,0.5333333333333333,0.6128573128410884,0.1,-0.04312668463611863,0.0625,0.37996996834226726,0.8,-0.2875816993464052,1.014115485893263,0.4666666666666667
rote_without_understanding,rote_without_understanding_43,0.0,0.45,0.45,0.516523540799521,0.13333333333333333,-0.22913256955810146,-0.03710575139146571,-0.16881174311738079,0.0,-0.24038461538461536,1.058081235895107,0.3333333333333333
rote_without_understanding,rote_without_understanding_44,0.0,0.5853658536585366,0.6166666666666667,0.504179823252021,0.15384615384615385,-0.011456628477905073,0.18750000000000003,0.23820208878813917,-0.19999999999999996,-0.020000000000000018,1.142877491468756,0.31666666666666665
rote_without_understanding,rote_without_understanding_45,0.0,0.5609756097560976,0.5333333333333333,0.7191462917752863,0.15151515151515152,0.08674304418985274,0.27643784786641934,-0.15455782590784575,0.2,0.5272727272727273,1.100848149100553,0.31666666666666665
rote_without_understanding,rote_without_understanding_46,0.0,0.3,0.38333333333333336,0.5345489998697163,0.17857142857142858,0.26143790849673204,0.0,-0.1067730681647926,-0.19999999999999996,-0.09615384615384615,0.9857940441368255,0.3333333333333333
rote_without_understanding,rote_without_understanding_47,0.0,0.5714285714285714,0.6666666666666666,0.5035527389563833,0.11764705882352941,-0.13911620294599014,-0.33692722371967654,-0.14112640327839276,-0.19999999999999996,0.27777777777777773,1.1475485734603652,0.4166666666666667
rote_without_understanding,rote_without_understanding_48,0.0,0.4146341463414634,0.45,0.5491090398233053,0.1111111111111111,0.11111111111111116,0.053803339517625226,0.06759517396652752,0.0,-0.07692307692307693,1.029001333736169,0.31666666666666665
rote_without_understanding,rote_without_understanding_49,0.0,0.5609756097560976,0.5666666666666667,0.5154465099193439,0.15384615384615385,-0.18750000000000003,-0.07954545454545453,-0.14906238460371618,0.19999999999999996,0.0575139146567718,1.0995232140138902,0.31666666666666665
rote_without_understanding,rote_without_understanding_50,0.0,0.45714285714285713,0.45,0.41774733867969827,0.15789473684210525,0.06666666666666665,0.33653846153846156,0.19853550456510452,-0.2,-0.14,1.0556398611671254,0.4166666666666667
rote_without_understanding,rote_without_understanding_51,0.0,0.5348837209302325,0.55,0.5194967510925051,0.125,0.1895424836601307,-0.16666666666666669,0.05346918738287157,0.2,-0.3333333333333333,1.096625360188632,0.2833333333333333
rote_without_understanding,rote_without_understanding_52,0.0,0.47619047619047616,0.48333333333333334,0.5300864330677442,0.07692307692307693,0.14583333333333337,-0.5454545454545455,-0.3169987934132811,-0.2,-0.14814814814814817,1.0697521454112446,0.3
rote_without_understanding,rote_without_understanding_53,0.0,0.4473684210526316,0.48333333333333334,0.535588202336451,0.125,-0.2222222222222222,0.03921568627450983,-0.10315832598201326,0.39999999999999997,-0.16993464052287582,1.1188613867705286,0.36666666666666664
rote_without_understanding,rote_without_understanding_54,0.0,0.5294117647058824,0.5166666666666667,0.5791881251965396,0.21428571428571427,0.1342062193126023,0.06730769230769229,-0.331506822470844,-0.20000000000000007,0.18181818181818182,1.0243943590916005,0.43333333333333335
rote_without_understanding,rote_without_understanding_55,0.0,0.6052631578947368,0.55,0.6623069398438423,0.14814814814814814,-0.041666666666666685,0.003710575139146577,0.03358407520944265,0.0,0.15999999999999998,1.0306646791363276,0.36666666666666664
rote_without_understanding,rote_without_understanding_56,0.0,0.42105263157894735,0.45,0.5578565811473429,0.13043478260869565,-0.09164420485175206,-0.3175122749590835,-0.2761975207767224,0.2,0.21892393320964748,1.0563017646191688,0.36666666666666664
rote_without_understanding,rote_without_understanding_57,0.0,0.525,0.5333333333333333,0.4951125734664751,0.047619047619047616,-0.040000000000000036,0.20833333333333334,-0.12503764237822798,-0.2,-0.1851851851851852,1.1028033573083202,0.3333333333333333
rote_without_understanding,rote_without_understanding_58,0.0,0.38095238095238093,0.38333333333333336,0.7077925808315186,0.09375,0.009819967266775809,0.12,-0.22062082183360515,0.2,0.20621931260229137,1.0008154651564976,0.3
rote_without_understanding,rote_without_understanding_59,0.0,0.42857142857142855,0.4,0.5211044627176576,0.10344827586206896,0.24,0.0,0.17603200788280113,0.39999999999999997,-0.09150326797385622,1.0231702096683588,0.3
rote_without_understanding,rote_without_understanding_60,0.0,0.5,0.5666666666666667,0.5485959211247443,0.10344827586206896,0.21892393320964748,-0.009615384615384637,0.2727995232332401,0.0,0.15384615384615385,1.1580216387061875,0.36666666666666664
rote_without_understanding,rote_without_understanding_61,0.0,0.47368421052631576,0.5333333333333333,0.48348792201843266,0.2,-0.07528641571194761,-0.12111292962356796,0.004366676780328347,-0.2,-0.16993464052287582,1.0762802442336072,0.36666666666666664
rote_without_understanding,rote_without_understanding_62,0.0,0.4634146341463415,0.4666666666666667,0.5462653046960161,0.14285714285714285,-0.020000000000000018,-0.2,-0.1272017019637949,0.39999999999999997,-0.24183006535947715,1.0154500548672052,0.31666666666666665
rote_without_understanding,rote_without_understanding_63,0.0,0.6,0.5666666666666667,0.5538830421926442,0.13043478260869565,-0.2,-0.09259259259259262,0.39110893200544916,0.0,0.2941176470588235,1.1730570644945204,0.4166666666666667
rote_without_understanding,rote_without_understanding_64,0.0,0.39473684210526316,0.45,0.4898235446747592,0.125,0.040000000000000036,-0.09150326797385616,-0.052714848591692384,-0.2,0.3529411764705882,1.026396414329696,0.36666666666666664
rote_without_understanding,rote_without_understanding_65,0.0,0.5128205128205128,0.55,0.5132833724595655,0.2,0.08333333333333337,0.15220949263502453,0.07554659809495333,-0.4,0.06666666666666671,1.0519831709680965,0.35
rote_without_understanding,rote_without_understanding_66,0.0,0.5135135135135135,0.45,0.509557921802871,0.2857142857142857,0.08719851576994431,0.05882352941176472,-0.11448314736436536,0.19999999999999996,-0.009615384615384637,1.0518790134524871,0.38333333333333336
rote_without_understanding,rote_without_understanding_67,0.0,0.4878048780487805,0.55,0.4934149810608764,0.07692307692307693,-0.10965630114566283,0.07692307692307693,0.04018343279209889,-0.6,0.14596273291925466,1.087269393782912,0.31666666666666665
rote_without_understanding,rote_without_understanding_68,0.0,0.59375,0.5333333333333333,0.5953423458231059,0.23076923076923078,-0.03977272727272729,0.125,-0.1017645189824573,-0.39999999999999997,-0.12615955473098328,1.1575569799052199,0.4666666666666667
rote_without_understanding,rote_without_understanding_69,0.0,0.38461538461538464,0.4,0.5698593549119642,0.07142857142857142,0.04418985270049103,0.33333333333333337,-0.005308444761255431,0.39999999999999997,0.009316770186335421,1.0529180666032425,0.35
rote_without_understanding,rote_without_understanding_70,0.0,0.45714285714285713,0.43333333333333335,0.5000877948943674,0.2,0.24038461538461536,0.10416666666666669,-0.09831588547348172,0.39999999999999997,0.17520215633423175,1.0119413501891843,0.4166666666666667
rote_without_understanding,rote_without_understanding_71,0.0,0.5,0.5,0.43100655739374505,0.04,0.18923933209647492,-0.14583333333333337,0.05083593234010863,0.0,-0.33962264150943394,1.1213096420201822,0.3
rote_without_understanding,rote_without_understanding_72,0.0,0.5714285714285714,0.5333333333333333,0.557869633928643,0.3333333333333333,0.006546644844517169,0.1454545454545454,-0.14014619085631305,0.0,-0.10457516339869288,1.1046230728397264,0.5333333333333333
rote_without_understanding,rote_without_understanding_73,0.0,0.5833333333333334,0.5333333333333333,0.4630499802890326,0.14285714285714285,0.0,-0.19407008086253363,-0.20537603570544807,0.0,-0.26716141001855287,1.0801199007455253,0.4
rote_without_understanding,rote_without_understanding_74,0.0,0.47619047619047616,0.4666666666666667,0.5443870828048304,0.10714285714285714,-0.36,-0.12,0.17585890083229866,-0.2,0.2222222222222222,1.0511254798648886,0.3
rote_without_understanding,rote_without_understanding_75,0.0,0.4,0.48333333333333334,0.4592575273243722,0.15789473684210525,-0.20519835841313266,0.20833333333333331,-0.38598703922440303,0.20000000000000007,-0.28846153846153844,1.0644570181324113,0.5
rote_without_understanding,rote_without_understanding_76,0.0,0.4878048780487805,0.48333333333333334,0.6872391506610224,0.0625,0.16883116883116883,-0.2,-0.44650365471558057,-0.4,-0.18750000000000003,1.0708547487271602,0.31666666666666665
rote_without_understanding,rote_without_understanding_77,0.0,0.525,0.5166666666666667,0.5615225307045774,0.25,0.20833333333333331,0.0327332242225859,-0.22548956614873072,0.2,0.18518518518518517,1.028022604324011,0.3333333333333333
rote_without_understanding,rote_without_understanding_78,0.0,0.47619047619047616,0.5166666666666667,0.4692937532775886,0.041666666666666664,0.13333333333333336,0.11180124223602486,0.030119600544159946,0.0,-0.11180124223602486,1.0878193839276875,0.3
rote_without_understanding,rote_without_understanding_79,0.0,0.5882352941176471,0.55,0.46913082530336947,0.08333333333333333,-0.19642857142857145,-0.31805929919137466,0.05231972961037041,-0.6000000000000001,-0.1111111111111111,1.0524413718705554,0.43333333333333335
rote_without_understanding,rote_without_understanding_80,0.0,0.4888888888888889,0.5,0.6831682976238853,0.12121212121212122,-0.29411764705882354,-0.18000000000000002,0.15711853422134336,-0.2,0.0,1.038584318540112,0.25
rote_without_understanding,rote_without_understanding_81,0.0,0.47619047619047616,0.5166666666666667,0.6890782826981803,0.11538461538461539,-0.018633540372670843,-0.36,0.089926978804073,0.2,0.04166666666666663,1.053328222376926,0.3
rote_without_understanding,rote_without_understanding_82,0.0,0.5853658536585366,0.6,0.5657237259775255,0.07692307692307693,0.16883116883116883,-0.019607843137254888,-0.27602807306660043,-0.4,-0.14,1.1557434387425383,0.31666666666666665
rote_without_understanding,rote_without_understanding_83,0.0,0.5714285714285714,0.5333333333333333,0.49087014117156325,0.045454545454545456,0.20621931260229137,-0.18923933209647492,-0.1463548810288135,0.2,0.037037037037037035,1.1437215982282258,0.3
rote_without_understanding,rote_without_understanding_84,0.0,0.5428571428571428,0.55,0.5176886731649417,0.043478260869565216,-0.2272727272727273,-0.09615384615384615,0.08529598104231766,0.0,0.10416666666666669,1.0716828034191328,0.4166666666666667
rote_without_understanding,rote_without_understanding_85,0.0,0.5757575757575758,0.48333333333333334,0.5465691414461846,0.16666666666666666,0.07500000000000001,-0.022222222222222254,0.0749861365351309,0.0,0.15838509316770183,1.0906789873536609,0.45
rote_without_understanding,rote_without_understanding_86,0.0,0.5,0.4666666666666667,0.4672259205130446,0.04,0.2,-0.031055900621118016,-0.29555319980103983,0.19999999999999996,0.0,1.02832216086405,0.3333333333333333
rote_without_understanding,rote_without_understanding_87,0.0,0.5263157894736842,0.5,0.5455639715062035,0.14285714285714285,-0.13333333333333336,-0.10760667903525045,-0.329288296062287,0.6000000000000001,-0.037037037037037035,1.1310410433372786,0.36666666666666664
rote_without_understanding,rote_without_understanding_88,0.0,0.4864864864864865,0.4666666666666667,0.6148145698652998,0.13333333333333333,0.13461538461538464,-0.25000000000000006,-0.2519814766093509,-0.2,0.20261437908496732,1.0301259877675844,0.38333333333333336
rote_without_understanding,rote_without_understanding_89,0.0,0.5833333333333334,0.5166666666666667,0.5673714788673213,0.09523809523809523,0.06679035250463822,0.17307692307692307,-0.3571123497272823,0.20000000000000007,-0.2592592592592593,1.0789610656154636,0.4
rote_without_understanding,rote_without_understanding_90,0.0,0.5142857142857142,0.5,0.5600491111461509,0.18518518518518517,-0.1923076923076923,0.17080745341614906,-0.16402601714036483,0.39999999999999997,0.09615384615384615,1.0528012704199552,0.4166666666666667
rote_without_understanding,rote_without_understanding_91,0.0,0.475,0.4666666666666667,0.6365073635336735,0.13333333333333333,-0.05471956224350205,0.17777777777777776,0.06635347590221762,-0.2,0.130718954248366,1.0824820160622997,0.3333333333333333
rote_without_understanding,rote_without_understanding_92,0.0,0.5853658536585366,0.5666666666666667,0.5625073029965919,0.21739130434782608,-0.1967654986522911,0.08333333333333331,-0.005308851951911619,-0.2,-0.1111111111111111,1.1415634795732517,0.31666666666666665
rote_without_understanding,rote_without_understanding_93,0.0,0.46511627906976744,0.5,0.5612227696138771,0.12903225806451613,-0.06710310965630112,0.0222222222222222,0.3409666996226437,0.4,-0.12430426716141002,1.1108887185640894,0.2833333333333333
rote_without_understanding,rote_without_understanding_94,0.0,0.4411764705882353,0.48333333333333334,0.6521300352311806,0.27586206896551724,-0.0444444444444444,0.3557692307692308,0.1379725831347304,0.0,-0.11764705882352944,1.0184386078329575,0.43333333333333335
rote_without_understanding,rote_without_understanding_95,0.0,0.41025641025641024,0.48333333333333334,0.5651602840019474,0.16666666666666666,0.06,-0.23933209647495357,-0.051223516229357696,0.19999999999999996,0.016697588126159568,1.0484512428906292,0.35
rote_without_understanding,rote_without_understanding_96,0.0,0.47368421052631576,0.5,0.5209133825873118,0.15384615384615385,-0.012422360248447173,-0.09150326797385616,0.15108623853473838,-0.19999999999999996,0.10760667903525045,1.0498643955058262,0.36666666666666664
rote_without_understanding,rote_without_understanding_97,0.0,0.7058823529411765,0.5833333333333334,0.38295462566452954,0.2222222222222222,-0.06730769230769229,0.03636363636363632,0.25639857025244345,0.19999999999999996,0.07407407407407407,1.1158431155686186,0.43333333333333335
rote_without_understanding,rote_without_understanding_98,0.0,0.5454545454545454,0.55,0.4504097404947992,0.2222222222222222,-0.40062111801242234,0.06,0.03219794935150026,0.4,-0.13725490196078433,1.1307519664067682,0.45
rote_without_understanding,rote_without_understanding_99,0.0,0.47058823529411764,0.5,0.4627741754107919,0.09090909090909091,-0.1647727272727273,-0.05198358413132692,-0.12785070947523844,-0.19999999999999996,0.2982216142270862,1.0056011494226191,0.43333333333333335
rote_without_understanding,rote_without_understanding_100,0.0,0.6285714285714286,0.55,0.6006032592231141,0.16,-0.019999999999999962,-0.1576994434137291,-0.2599699611450423,-0.19999999999999996,-0.43859649122807015,1.0458243454323926,0.4166666666666667
rote_without_understanding,rote_without_understanding_101,0.0,0.4146341463414634,0.38333333333333336,0.6711053782748285,0.23529411764705882,-0.15555555555555556,-0.0222222222222222,-0.16862802467201815,0.0,-0.14,1.0351837212802277,0.31666666666666665
rote_without_understanding,rote_without_understanding_102,0.0,0.4,0.4666666666666667,0.6698537844065052,0.13333333333333333,0.10416666666666669,-0.20833333333333331,0.13488955983962567,-0.4,-0.06211180124223603,1.0199510677019303,0.3333333333333333
rote_without_understanding,rote_without_understanding_103,0.0,0.5,0.45,0.5563975551962934,0.23076923076923078,-0.46808510638297873,0.003710575139146577,-0.4207705382701842,0.0,0.15999999999999998,0.9874393890718142,0.36666666666666664
