uid,n_kcs_attempted,mean_accuracy,mean_final_mastery,mastery_rate,mean_attempts_to_mastery,total_attempts,learner_type
3260,21,0.9033068783068783,0.9262782496340863,0.42857142857142855,3.0,119,0
3261,18,0.9122339851506518,0.9171958014578991,0.3333333333333333,4.333333333333333,118,0
3262,20,0.8748333333333334,0.896680376952333,0.35,3.2857142857142856,136,0
3263,15,0.9592592592592593,0.9623397285816153,0.3333333333333333,3.0,75,0
3264,22,0.8609848484848485,0.8884799505153399,0.18181818181818182,5.25,107,1
3265,23,0.9048395445134575,0.9018856778113359,0.2608695652173913,3.8333333333333335,110,0
3267,23,0.6961164439425309,0.8432197785340313,0.17391304347826086,4.0,141,1
3268,21,0.8247354497354497,0.8877840211476746,0.19047619047619047,2.25,108,1
3269,25,0.7176998001998003,0.8686332084564343,0.36,3.4444444444444446,211,0
3270,24,0.8256433381433381,0.8894882448607686,0.25,3.8333333333333335,133,0
3271,23,0.7181504485852312,0.8133323524974299,0.17391304347826086,4.25,138,0
3272,24,0.6506944444444445,0.71930101744247,0.08333333333333333,2.5,83,1
3273,23,0.8840579710144927,0.8966663070554922,0.21739130434782608,2.8,92,0
3274,21,0.8141374498517356,0.8630701899671823,0.23809523809523808,3.6,95,0
3275,19,0.6518402649981597,0.7225411149012944,0.3157894736842105,2.3333333333333335,110,1
3278,16,0.6180239898989899,0.7004094923652895,0.125,3.0,93,1
3279,17,0.5899859943977591,0.6354952035631826,0.17647058823529413,3.0,75,1
3280,15,0.9561327561327562,0.9854132250407788,0.7333333333333333,3.727272727272727,132,0
3281,22,0.6531385281385281,0.677596243548492,0.13636363636363635,2.3333333333333335,88,1
3282,19,0.868421052631579,0.8475055049162052,0.10526315789473684,2.0,51,0
3284,23,0.9815029173724825,0.9823824778858665,0.6521739130434783,3.2,176,0
3285,17,0.7275560224089636,0.7962828695365411,0.058823529411764705,2.0,72,1
3286,21,0.7762145262145262,0.8276415718050382,0.3333333333333333,3.4285714285714284,126,0
3287,21,0.9275030525030525,0.9325938041871851,0.6190476190476191,3.1538461538461537,134,0
3288,18,0.873478835978836,0.8573724858681833,0.2222222222222222,2.5,68,0
3289,15,0.7399350649350649,0.8149130895210426,0.06666666666666667,3.0,92,0
3290,24,0.7698574573574574,0.8586141382644695,0.5416666666666666,3.076923076923077,215,0
3292,25,0.7790717126011244,0.8310383529023627,0.24,4.333333333333333,183,0
3293,21,0.5272392290249434,0.5656913656545062,0.0,3.375,89,1
3294,24,0.9220899470899471,0.9484495394536047,0.625,3.6666666666666665,193,0
3295,22,0.8474922804468258,0.902217358221257,0.5454545454545454,3.25,195,0
3296,16,0.8907118055555555,0.91634945703422,0.3125,3.2,86,0
3297,18,0.5975546058879392,0.6696734820424424,0.0,3.375,85,1
3298,22,0.69219795356159,0.6625949271111624,0.09090909090909091,2.0,65,1
3301,13,0.9945054945054945,0.977079831936741,0.5384615384615384,3.857142857142857,79,0
3302,12,0.5528078403078404,0.7466199619608789,0.3333333333333333,3.0,61,1
3303,21,0.771655328798186,0.8024093547521005,0.09523809523809523,2.5,89,0
3304,23,0.8965714681961822,0.9110144692812249,0.34782608695652173,2.625,165,0
3305,25,0.895930735930736,0.9465316900781958,0.16,3.75,121,0
3306,23,0.9588277061103148,0.9591699441596506,0.6956521739130435,3.5,174,0
3307,22,0.8505772005772005,0.8854594022735935,0.22727272727272727,3.6,91,0
3308,20,0.6918434343434343,0.7457374361823579,0.15,3.3333333333333335,106,1
3309,22,0.8382598239550112,0.9413981578252518,0.5454545454545454,4.666666666666667,202,0
3310,20,0.9065009113693325,0.967334385713998,0.55,4.636363636363637,198,0
3311,20,0.7235479797979798,0.8325864843032384,0.2,4.25,100,1
3312,20,0.5077976190476191,0.5874743515446041,0.0,3.375,81,1
3313,24,0.837143759018759,0.9433489720144359,0.5416666666666666,4.6923076923076925,213,0
3314,22,0.7318572470310438,0.8288375919069435,0.45454545454545453,3.3,188,0
3315,23,0.9398922333704942,0.9675956891997919,0.5652173913043478,3.3846153846153846,170,0
3316,14,0.8839285714285714,0.8789487798919866,0.14285714285714285,2.0,49,0
3317,23,0.7476250589421944,0.7956167557062167,0.2608695652173913,3.6666666666666665,176,0
3318,17,0.8769607843137255,0.89837652903603,0.35294117647058826,3.1666666666666665,92,0
3321,20,0.8778571428571429,0.8989005038420693,0.25,3.2,95,0
3322,17,0.2566968892820286,0.3046990152094575,0.0,3.375,118,1
3324,21,0.5450119985834272,0.635269300455406,0.14285714285714285,6.333333333333333,127,1
3325,22,0.7846731810969779,0.8990375269965912,0.3181818181818182,3.857142857142857,183,0
3326,23,0.8538474810213941,0.9125523664408163,0.391304347826087,3.3333333333333335,145,0
3327,23,0.5119565217391304,0.5380035906796455,0.08695652173913043,2.5,113,1
3328,17,0.4797003649944826,0.5750045554653475,0.11764705882352941,3.0,98,1
3329,25,0.7595714285714286,0.7708465437580935,0.16,2.75,101,1
3330,19,0.8496912444280866,0.8647175088487986,0.3684210526315789,4.571428571428571,107,0
3331,21,0.7729412191818208,0.834082055273965,0.3333333333333333,3.7142857142857144,134,0
3332,16,0.888907967032967,0.8575996187690389,0.375,3.6666666666666665,82,0
3333,18,0.8384259259259259,0.9119076786617301,0.2777777777777778,4.4,98,0
3334,15,0.8694444444444444,0.8717817109883955,0.2,2.3333333333333335,53,0
3335,14,0.9185296846011132,0.9637597195701576,0.5,3.142857142857143,85,0
3336,24,0.8593569624819625,0.9183214181030636,0.3333333333333333,3.625,126,0
3337,25,0.8495094905094905,0.9496628626896968,0.6,3.8666666666666667,225,0
3338,24,0.8634424603174603,0.8832464984912828,0.4166666666666667,3.9,146,0
3339,18,0.9725308641975309,0.9618856391134063,0.5,3.6666666666666665,119,0
3342,20,0.7357738095238096,0.7582653213980326,0.15,2.6666666666666665,72,1
3343,14,0.9355158730158729,0.9771348692588975,0.7857142857142857,3.0,126,0
3344,18,0.3445609945609946,0.36754358718774394,0.05555555555555555,2.0,124,1
3345,24,0.8869543650793651,0.9426469876139434,0.4166666666666667,4.1,168,0
3346,21,0.7855978288751398,0.8122822510222872,0.2857142857142857,4.833333333333333,148,1
3347,21,0.9322998430141288,0.8947543858602961,0.23809523809523808,4.2,81,0
3348,24,0.5731691919191919,0.6219794349531255,0.0,3.375,112,1
3349,23,0.6570048309178744,0.7014366355119069,0.08695652173913043,2.5,84,1
3350,23,0.6145743145743146,0.7394795835623035,0.08695652173913043,3.0,135,1
3351,13,0.9588189588189588,0.9357874702811866,0.38461538461538464,3.6,62,0
3352,21,0.9242724867724867,0.9430952638715453,0.6190476190476191,3.1538461538461537,138,0
3353,21,0.8871693121693122,0.8815447151896775,0.2857142857142857,3.1666666666666665,96,0
3354,20,0.9090079365079365,0.874936991274778,0.2,3.0,78,0
3355,23,0.8605848861283644,0.9132221295518524,0.43478260869565216,3.3,137,0
3356,22,0.8445998445998447,0.8950254391359423,0.36363636363636365,4.375,107,0
3357,19,0.6746810207336523,0.7708856103798025,0.10526315789473684,6.0,97,1
3358,19,0.468671679197995,0.5878734704682046,0.10526315789473684,2.5,79,1
3359,22,0.6747359963269054,0.7355502653157011,0.09090909090909091,3.5,141,1
3360,23,0.8074863542254846,0.8524222844957408,0.21739130434782608,4.0,123,0
3361,20,0.7776948051948052,0.7899323299568983,0.15,4.0,99,1
3362,23,0.7258444454096629,0.791427268560553,0.13043478260869565,5.333333333333333,110,1
3363,22,0.8901894711052466,0.9857673213523813,0.6818181818181818,4.0,234,0
3364,24,0.48021122396122395,0.48066008130252874,0.125,3.0,168,1
3367,14,0.754730983302412,0.7845887852331489,0.21428571428571427,2.6666666666666665,73,0
3368,11,0.6727272727272727,0.6622584984281875,0.0,3.375,42,1
3369,21,0.6106301106301106,0.6440658526660173,0.047619047619047616,3.0,76,1
3371,22,0.8892660369933097,0.9127663265969456,0.2727272727272727,4.333333333333333,109,0
3372,21,0.8810871250720874,0.9702923704017857,0.7142857142857143,4.133333333333334,205,0
3373,21,0.7731699517413804,0.8422267949436559,0.3333333333333333,3.5714285714285716,176,0
3374,21,0.828968253968254,0.8313705407433813,0.09523809523809523,2.5,94,0
3376,15,0.7075742775742776,0.7931360990565628,0.2,4.0,84,1
3377,21,0.382464096749811,0.46428316173265877,0.0,3.375,89,1
3378,18,0.712914862914863,0.7260946963464935,0.1111111111111111,3.5,92,1
3379,20,0.6284920634920634,0.6308754632138676,0.0,3.375,98,1
3380,21,0.8731052016766302,0.9419289840460413,0.38095238095238093,3.75,129,0
3381,25,0.8237402597402597,0.8510122880991681,0.08,4.5,115,1
3382,24,0.8218840187590187,0.8791387317623284,0.2916666666666667,4.428571428571429,146,0
3383,16,0.5547619047619048,0.6253475170401736,0.0625,4.0,65,1
3384,22,0.5420303181666818,0.5392689925891777,0.13636363636363635,4.0,138,1
3385,20,0.761547619047619,0.8078465181486394,0.2,2.5,91,0
3386,18,0.75,0.7570646319885852,0.0,3.375,42,0
3387,17,0.892063492063492,0.9327725285472808,0.4117647058823529,3.2857142857142856,105,0
3388,20,0.6533333333333333,0.6598700490776891,0.0,3.375,88,1
3389,20,0.8561697330447331,0.9159694074523138,0.4,3.625,149,0
3390,11,0.5818181818181819,0.6617596825392926,0.0,3.375,38,1
3391,23,0.8922187715665977,0.9295253877187833,0.391304347826087,3.5555555555555554,141,0
3393,22,0.8971992653810836,0.9373333521907606,0.5,3.8181818181818183,165,0
3395,22,0.8915595767868495,0.9329082138788138,0.6818181818181818,4.333333333333333,197,0
3396,20,0.8240705128205128,0.8454689291103632,0.35,4.0,113,0
3397,24,0.7309027777777778,0.7782456924022467,0.041666666666666664,7.0,82,1
3400,20,0.8985409035409034,0.9470217363170572,0.5,4.6,139,0
3401,25,0.8921300309597524,0.9373442294838115,0.4,4.3,192,0
3402,23,0.9311302224345702,0.9823266106973848,0.8260869565217391,3.736842105263158,210,0
3403,23,0.6747412008281574,0.7100596372138288,0.08695652173913043,3.0,86,1
3404,23,0.9975845410628018,0.9851443582450944,0.782608695652174,3.2777777777777777,187,0
3405,23,0.8189597841771755,0.9079863244622647,0.30434782608695654,5.0,167,0
3406,22,0.45343614718614716,0.5408549979168833,0.045454545454545456,2.0,124,1
3407,11,0.9525252525252526,0.9460443862937045,0.36363636363636365,3.5,66,0
3408,21,0.3986119700405415,0.40355930701778897,0.0,3.375,116,1
3409,21,0.8409563320277607,0.8796095152662566,0.42857142857142855,3.5555555555555554,135,0
3410,18,0.9179894179894181,0.9053526009991627,0.2222222222222222,3.0,64,0
3411,25,0.6597936507936508,0.691746151508415,0.12,3.3333333333333335,89,1
3412,25,0.672883116883117,0.739454007909768,0.04,2.0,113,1
3416,23,0.928743961352657,0.9125897451294038,0.30434782608695654,3.0,107,0
3418,16,0.7878246753246754,0.8301900613133841,0.25,7.0,97,1
3419,24,0.8828192640692641,0.9461488466720605,0.5,3.9166666666666665,186,0
3421,24,0.8866883116883116,0.9388358920249432,0.3333333333333333,3.75,131,0
3422,19,0.924021592442645,0.9066947430459278,0.2631578947368421,3.0,78,0
3423,24,0.8352589022819287,0.8980023127378867,0.4166666666666667,4.4,178,0
3424,21,0.7391345427059713,0.8283235233604158,0.14285714285714285,3.0,114,0
3425,22,0.9236647191192646,0.9123915382494444,0.4090909090909091,3.5555555555555554,105,0
3427,23,0.7180508962478271,0.7560726396944866,0.17391304347826086,3.0,117,1
3428,17,0.9345148315736551,0.9654406561899395,0.47058823529411764,3.5,128,0
3429,22,0.9849295089936801,0.9861422476678526,0.7727272727272727,3.1176470588235294,167,0
3431,25,0.8051428571428572,0.8769265016333447,0.2,3.4,128,0
3432,22,0.9347369801915256,0.9406130059792819,0.4090909090909091,4.0,120,0
3433,19,0.7084795321637426,0.7824787507557246,0.15789473684210525,3.0,99,0
3434,24,0.7046522921522921,0.7817921403735855,0.3333333333333333,3.0,141,0
3435,21,0.8324572253143682,0.8613416059687157,0.14285714285714285,2.6666666666666665,84,0
3436,24,0.8071180555555556,0.8198507114120229,0.08333333333333333,8.0,87,1
3437,14,0.8492063492063492,0.8124496525175563,0.21428571428571427,3.3333333333333335,35,0
3438,19,0.9582668793195108,0.9325813936332713,0.3157894736842105,3.5,80,0
3439,24,0.8999503968253969,0.89072620453579,0.2916666666666667,2.857142857142857,124,0
3440,18,0.8794753086419753,0.9014539791552552,0.16666666666666666,3.6666666666666665,89,0
3441,22,0.8193270652635978,0.8766174540140551,0.45454545454545453,3.3,186,0
3442,20,0.8773809523809524,0.8510724647985025,0.1,3.0,54,0
3443,19,0.7077694235588973,0.7746126809579098,0.05263157894736842,3.0,106,0
3445,15,0.9,0.895566131775355,0.26666666666666666,3.25,59,0
3447,17,0.6095238095238096,0.6373128014334917,0.11764705882352941,3.5,63,1
3448,23,0.8634559884559885,0.9279379325898559,0.34782608695652173,4.25,151,0
3449,22,0.8837301587301588,0.9358339826871087,0.45454545454545453,3.5,154,0
3450,18,0.7819325735992403,0.8609999389555573,0.2222222222222222,3.0,105,0
3451,24,0.9562883297258297,0.9815456428644861,0.7916666666666666,3.736842105263158,227,0
3452,21,0.5456349206349207,0.5882113318121861,0.09523809523809523,3.0,98,1
3453,21,0.7467120181405895,0.761276143231153,0.19047619047619047,3.5,125,1
3454,24,0.7332175925925926,0.7553004132848744,0.08333333333333333,4.0,95,1
3455,24,0.8480484112837053,0.8677591034542669,0.4166666666666667,3.3,165,0
3457,22,0.7877164502164503,0.8610050384941982,0.4090909090909091,4.444444444444445,164,0
3458,19,0.6010974405711247,0.6873836068713625,0.05263157894736842,6.0,110,1
3460,25,0.666952380952381,0.6917458650872438,0.12,3.3333333333333335,117,1
3461,23,0.8198757763975155,0.8706175617860632,0.34782608695652173,3.5,123,0
3462,21,0.8137575076650707,0.9083916958994129,0.5238095238095238,4.181818181818182,175,0
3463,24,0.8743055555555556,0.8698925341485295,0.0,3.375,78,0
3464,23,0.8534977100194492,0.8701354111754295,0.30434782608695654,3.142857142857143,113,0
3465,22,0.880711334120425,0.9512614961823026,0.5,3.272727272727273,194,0
3467,20,0.6255228758169935,0.6717318977861664,0.2,5.25,120,1
3468,22,0.5881313131313131,0.6376134942804024,0.09090909090909091,2.0,108,1
3469,21,0.7586066050351765,0.8247094833254465,0.23809523809523808,3.4,125,0
3471,25,0.9445614035087719,0.9591156567213107,0.64,3.1875,198,0
3473,21,0.9471844293272864,0.9475757747741521,0.23809523809523808,3.0,95,0
3474,20,0.770813492063492,0.7862273553564555,0.15,3.6666666666666665,95,0
3477,25,0.8489653679653679,0.8524701778162708,0.08,2.5,110,0
3478,25,0.7686190476190476,0.8133482032283623,0.2,3.0,114,0
3479,15,0.8200000000000001,0.8249780998357727,0.26666666666666666,2.5,52,0
3480,24,0.9545304232804233,0.9932204528103349,0.75,3.6666666666666665,223,0
3481,14,0.7957402716331288,0.890747023510026,0.42857142857142855,6.166666666666667,114,1
3483,15,0.6394871794871795,0.7233326186260285,0.06666666666666667,10.0,88,1
3484,25,0.6039435009435009,0.6654373377694239,0.2,6.8,186,1
3485,25,0.8296709956709957,0.8785782996308784,0.16,2.75,126,0
3486,18,0.8261261070084599,0.8660029191601546,0.16666666666666666,4.666666666666667,95,1
3488,24,0.9653093434343435,0.975163593867363,0.375,3.6666666666666665,132,0
3489,22,0.9022530499803227,0.9314777385561566,0.36363636363636365,4.125,120,0
3490,19,0.7423976608187135,0.805166074420703,0.21052631578947367,3.0,102,0
3491,15,0.7433333333333334,0.8007964298599978,0.2,2.6666666666666665,63,0
3493,23,0.6696092554788207,0.7209401544164871,0.13043478260869565,4.666666666666667,167,1
3494,18,0.8742003367003367,0.8625778661483994,0.0,3.375,62,0
3495,21,0.8316137566137566,0.8916036684891211,0.14285714285714285,3.0,98,0
3497,15,0.751031746031746,0.8427301030417773,0.5333333333333333,3.875,81,0
3499,22,0.9049231331651117,0.9603522864449954,0.5,4.818181818181818,161,0
3500,23,0.8581780538302277,0.8721843495747263,0.17391304347826086,2.5,106,0
3501,25,0.937025641025641,0.9478552036905411,0.4,3.6,149,0
3502,18,0.8970899470899472,0.9126951519864197,0.3888888888888889,3.857142857142857,125,0
3503,17,0.876750700280112,0.9282630544626234,0.5294117647058824,4.666666666666667,122,0
3504,20,0.8856127206127207,0.9141819485537404,0.35,2.857142857142857,131,0
3505,14,0.7040816326530612,0.7856045863877414,0.2857142857142857,2.5,58,1
3506,17,0.8041783380018674,0.8229700675533385,0.17647058823529413,2.0,60,0
3508,20,0.8396069943128767,0.923720478168822,0.55,4.0,181,0
3509,23,0.7422360248447205,0.751187909440658,0.13043478260869565,3.0,83,1
3510,18,0.826936026936027,0.8553528993754083,0.1111111111111111,3.5,64,0
3511,25,0.7461515151515151,0.8586056594114249,0.4,4.7,197,0
3512,24,0.6868055555555556,0.7766771260513378,0.125,2.6666666666666665,91,1
3516,15,0.8826984126984126,0.9013688707175115,0.3333333333333333,3.2,69,0
3517,21,0.8698412698412697,0.8801590513136391,0.19047619047619047,3.25,83,0
3518,18,0.6909391534391535,0.7609683895755909,0.0,3.375,75,0
3520,19,0.8345864661654135,0.8765816218979795,0.3157894736842105,3.1666666666666665,78,0
3523,22,0.8585227272727273,0.8789446252495258,0.4090909090909091,3.111111111111111,122,0
3524,24,0.5802332535885167,0.6934207816769176,0.20833333333333334,3.4,183,1
3525,18,0.6886243386243387,0.7421260546439359,0.16666666666666666,3.0,75,1
3526,19,0.7933583959899749,0.7702738727371358,0.10526315789473684,2.0,49,1
3527,19,0.8947767145135566,0.888307586027072,0.21052631578947367,2.5,84,0
3528,24,0.7641636141636141,0.776684828096788,0.20833333333333334,2.2,118,1
3530,16,0.9755208333333334,0.9725706947872036,0.5,3.625,98,0
3532,25,0.9032150920974451,0.9508636262236365,0.32,2.75,180,0
3533,24,0.7776785714285714,0.8389170799323193,0.16666666666666666,3.0,115,0
3534,24,0.5284722222222222,0.6271716685868214,0.16666666666666666,2.25,155,1
3535,15,0.8569593369593369,0.9212412740110939,0.4,3.0,95,0
3536,24,0.7125225468975468,0.74677223431154,0.08333333333333333,2.5,107,1
3537,24,0.9013888888888889,0.9245077737087856,0.125,3.0,126,0
3539,21,0.7102607709750567,0.7698463831236663,0.19047619047619047,2.75,91,1
3541,24,0.9708524114774115,0.9845167870754133,0.5,4.416666666666667,172,0
3542,21,0.8063492063492064,0.852170524438464,0.19047619047619047,2.75,91,0
3543,19,0.44696356275303645,0.5500232940270656,0.05263157894736842,3.0,85,1
3544,21,0.7629406307977736,0.8092259893000134,0.19047619047619047,3.75,129,0
3547,24,0.7913194444444445,0.8080784567742657,0.125,3.3333333333333335,85,0
3548,13,0.5141025641025642,0.5704959925739908,0.0,3.375,55,1
3549,25,0.8652207792207792,0.9268940485967636,0.4,3.3,136,0
3550,17,0.8596638655462184,0.8554108538338586,0.35294117647058826,2.6666666666666665,62,0
3551,25,0.6560321704439351,0.6893459725889121,0.2,6.4,246,1
3552,24,0.7555555555555555,0.7839025896801366,0.0,3.375,77,0
3554,22,0.7817640692640692,0.8507104421233399,0.22727272727272727,3.6,95,0
3555,11,0.5646464646464646,0.6908959680295197,0.0,3.375,40,1
3556,23,0.6462497647280255,0.6597173530782526,0.13043478260869565,2.0,106,1
3558,22,0.7882575757575758,0.8497336217810485,0.18181818181818182,3.75,86,0
3559,17,0.8443018918797466,0.8344327407003641,0.17647058823529413,6.666666666666667,91,1
3560,19,0.9480994152046783,0.9889169234069545,0.6842105263157895,3.923076923076923,156,0
3561,25,0.9311544011544011,0.9840863168901991,0.6,4.0,183,0
3562,15,0.5974603174603175,0.6977654507452479,0.13333333333333333,3.0,61,1
3563,20,0.6743398268398269,0.7525070818220866,0.1,2.5,91,1
3564,23,0.9129227053140098,0.9198700919510535,0.4782608695652174,3.909090909090909,166,0
3565,19,0.9355870737449684,0.9815571568006377,0.5789473684210527,4.0,136,0
3566,17,0.738515406162465,0.7534839430271586,0.17647058823529413,4.0,86,1
3567,21,0.5944444444444444,0.6235079194229086,0.19047619047619047,4.0,127,1
3568,17,0.9387254901960784,0.9154472325695713,0.29411764705882354,3.4,77,0
3569,25,0.5613876678876679,0.6504653697970322,0.04,3.0,175,1
3570,22,0.8362426788897377,0.8370074925419811,0.3181818181818182,4.857142857142857,147,1
3571,23,0.369945030814596,0.40841826134004117,0.043478260869565216,2.0,162,1
3572,16,0.9174603174603174,0.9383859205885339,0.25,3.25,73,0
3573,20,0.7731096681096681,0.8130847593581381,0.1,5.5,103,1
3574,20,0.6176390276390277,0.7058951075988444,0.05,4.0,143,1
3575,21,0.5781122550030113,0.6461022197806628,0.14285714285714285,5.666666666666667,188,1
3577,22,0.8399724013360377,0.927519423192139,0.4090909090909091,4.111111111111111,150,0
3578,13,0.8461538461538461,0.825349996887253,0.15384615384615385,2.5,41,0
3580,20,0.7062046287046286,0.813873411045727,0.3,4.666666666666667,140,0
3582,19,0.7287954735323157,0.8038383398026062,0.21052631578947367,3.5,98,0
3583,24,0.8868984025234026,0.9448728860348181,0.625,3.7333333333333334,187,0
3584,17,0.9373249299719888,0.9672945058366781,0.23529411764705882,3.75,97,1
3585,16,0.6527389277389277,0.6775861248660523,0.3125,3.0,69,1
3588,25,0.6504227994227995,0.6876397623192017,0.2,3.2,171,1
3589,21,0.7490551115551115,0.8135538257805897,0.23809523809523808,3.4,119,0
3590,19,0.7591478696741855,0.7970006602260288,0.3684210526315789,3.857142857142857,121,0
3591,22,0.8232154209426937,0.8970007344757177,0.5,3.5454545454545454,153,0
3592,17,0.8563148788927335,0.9329262750130183,0.47058823529411764,3.5,145,0
3593,13,0.5965811965811966,0.6965654132600234,0.07692307692307693,6.0,54,1
3595,19,0.9152046783625731,0.8833619384178707,0.2631578947368421,2.6,69,0
3596,24,0.6490567881192881,0.7295092414162129,0.16666666666666666,4.5,153,1
3597,24,0.5165193602693603,0.5212107967586187,0.041666666666666664,3.0,102,1
3598,22,0.9036763741309195,0.9526261819807913,0.5454545454545454,3.0,162,0
3600,18,0.6414141414141414,0.6832309078890098,0.0,3.375,66,1
3602,24,0.700595238095238,0.7467489786145586,0.125,2.3333333333333335,112,1
3604,15,0.46388888888888885,0.47307905164179326,0.0,3.375,42,1
3605,22,0.7392119244391971,0.806682190822837,0.3181818181818182,3.2857142857142856,148,0
3606,19,0.8131996658312448,0.919476202645631,0.3157894736842105,4.833333333333333,124,1
3607,17,0.9441176470588236,0.9286220326671685,0.23529411764705882,2.5,66,0
3608,23,0.7946797164188469,0.8591889023386502,0.08695652173913043,3.5,109,0
3609,22,0.8717532467532468,0.8846889520179023,0.45454545454545453,4.0,124,0
3611,21,0.7742252456538171,0.7608463584497539,0.14285714285714285,2.3333333333333335,89,1
3612,21,0.6953703703703704,0.778012609021637,0.19047619047619047,3.0,84,0
3613,16,0.7571563852813853,0.8738206166572687,0.125,9.5,124,1
3614,24,0.42212301587301587,0.48123003016737825,0.0,3.375,86,1
3615,17,0.9237161531279178,0.9683264241072327,0.5294117647058824,3.2222222222222223,128,0
3616,21,0.923088023088023,0.9495400772207848,0.47619047619047616,4.8,142,0
3617,17,0.9470588235294118,0.9287906933793871,0.23529411764705882,4.25,64,0
3618,15,0.8717316017316018,0.8727705296171564,0.2,3.3333333333333335,98,0
3619,16,0.9633452119883041,0.9374309648500105,0.5,3.75,119,0
3620,19,0.5037593984962406,0.6037542218492531,0.10526315789473684,4.5,135,1
3621,24,0.562202380952381,0.6261934140406126,0.0,3.375,85,1
3622,21,0.912581598295884,0.9309887421626046,0.42857142857142855,3.2222222222222223,132,0
3623,25,0.8157460317460317,0.9118227406886905,0.48,4.083333333333333,211,0
3624,21,0.8201814058956917,0.8745140098878056,0.047619047619047616,3.0,90,0
3625,22,0.9598484848484848,0.9759952119881349,0.5454545454545454,3.4166666666666665,136,0
3626,24,0.9291666666666667,0.947300907531141,0.25,3.1666666666666665,113,0
3627,22,0.9007948963511623,0.9205299593709909,0.36363636363636365,4.125,157,0
3628,23,0.8237060041407868,0.8914586202772685,0.13043478260869565,2.3333333333333335,99,1
3629,20,0.6833658008658008,0.7226828449713765,0.1,3.5,99,1
3630,19,0.7360902255639098,0.7663793513752641,0.2631578947368421,4.8,125,1
3631,21,0.8101473922902495,0.8215140213541723,0.23809523809523808,4.0,102,0
3632,19,0.565962984384037,0.6854975251319493,0.10526315789473684,7.0,85,1
3633,19,0.5219029508503192,0.6261359132630375,0.15789473684210525,3.0,85,1
3635,23,0.9480676328502416,0.9465871792556816,0.34782608695652173,3.875,122,0
3638,22,0.8708677685950413,0.8397821720187405,0.18181818181818182,3.5,68,0
3639,23,0.6910110420979987,0.7206678742349234,0.17391304347826086,3.25,92,1
3641,23,0.6209627329192546,0.6981501118011921,0.0,3.375,89,1
3643,21,0.9405139833711262,0.9572695588248484,0.47619047619047616,3.5,149,0
3645,21,0.8207886690029547,0.8982940742394201,0.23809523809523808,4.0,163,0
3646,22,0.7393786768786769,0.8227221018699672,0.18181818181818182,3.25,148,0
3647,22,0.7435897435897435,0.8294678373267917,0.18181818181818182,2.75,132,0
3648,20,0.9602272727272727,0.9616942086224813,0.45,3.3333333333333335,119,0
3650,23,0.744927536231884,0.7556391647613327,0.043478260869565216,2.0,86,1
3651,25,0.880979137821243,0.9558895534432605,0.64,3.9375,229,0
3652,24,1.0,0.976472029051934,0.4166666666666667,3.2,126,0
3653,16,0.8020833333333333,0.7613561321577528,0.0625,2.0,48,1
3655,22,0.7710407647907648,0.8927525989295654,0.45454545454545453,4.9,187,0
3656,24,0.4610144485144485,0.5146409024683775,0.125,3.6666666666666665,132,1
3657,21,0.6030938638081496,0.6755590103192342,0.047619047619047616,4.0,103,1
3658,21,0.7329595008166436,0.7608130248790608,0.3333333333333333,3.142857142857143,135,0
3659,17,0.8490196078431372,0.8763183694069758,0.11764705882352941,2.0,65,0
3660,22,0.8822691197691198,0.889016230927199,0.3181818181818182,2.857142857142857,108,0
3662,21,0.8347316704459561,0.905238489131516,0.3333333333333333,3.0,123,0
3663,20,0.907608998543596,0.9770905090553633,0.6,3.9166666666666665,200,0
3664,22,0.8643590886237945,0.8828238031150295,0.13636363636363635,4.0,116,0
3665,22,0.8699494949494949,0.9133471785613662,0.2727272727272727,2.8333333333333335,108,0
3666,25,0.8113509888804006,0.862283188941991,0.4,6.0,188,1
3667,24,0.91494708994709,0.9075686047076119,0.125,3.0,96,0
3668,17,0.6651366607248961,0.6935141754352604,0.23529411764705882,5.75,104,1
3669,20,0.5702380952380952,0.6247403049789089,0.1,3.5,106,1
3670,16,0.7629419191919192,0.7718616798881427,0.0,3.375,61,0
3672,22,0.5900526290249763,0.610131048968255,0.2727272727272727,4.666666666666667,217,1
3673,17,0.45284780578898226,0.5752246406260144,0.11764705882352941,4.5,62,1
3675,25,0.894063492063492,0.9408444165179671,0.2,2.8,127,0
3676,16,0.5449292027417028,0.5892714718784966,0.1875,4.0,78,1
3677,17,0.9298089251649623,0.9680249499397571,0.6470588235294118,4.181818181818182,125,0
3679,17,0.8563025210084033,0.8929578567889931,0.35294117647058826,3.8333333333333335,87,0
3680,21,0.8249433106575963,0.8082502474459814,0.047619047619047616,2.0,68,0
3681,17,0.950420168067227,0.8998209232956815,0.11764705882352941,3.5,47,0
3682,19,0.9435947824105718,0.9523019063179265,0.5789473684210527,3.3636363636363638,143,0
3684,24,0.8002833971583971,0.8452337629093001,0.2916666666666667,2.5714285714285716,144,0
3685,18,0.8510208926875593,0.8411092062339934,0.2222222222222222,3.0,66,0
3686,18,0.9472222222222223,0.9360126146238442,0.2777777777777778,3.0,75,0
3687,22,0.8193181818181817,0.8114198839642731,0.09090909090909091,2.5,71,0
3688,22,0.6390151515151515,0.7161534311812022,0.0,3.375,81,1
3689,25,0.7643333333333334,0.7473863197355353,0.08,6.0,100,1
3690,21,0.8105236033807462,0.8840079864371082,0.38095238095238093,3.75,157,0
