kc_id,a,b,c,r2,coverage,reliable
478.0,3.501489104325501e-11,4.999999999999999,0.38261275641583475,-3.851807761634518e-12,8,False
480.0,1.222014909151221e-07,4.9999999999923155,0.4096752244152431,-2.4058432535056795e-07,10,False
487.0,0.2309204404206363,0.254925958763554,2.1813066643326534e-19,0.5074745179108091,6,True
488.0,2.8808811663763684e-11,8.885979761527884e-07,0.4349648233662703,-2.220446049250313e-16,5,False
489.0,2.0433344883249838e-10,0.02157863500557511,0.1417100431737152,-3.885158861294258e-11,7,False
497.0,0.28608970766462205,6.173514601895998e-17,0.5604574739399271,-2.220446049250313e-16,4,False
498.0,0.5449604117366161,0.5646995484484986,1.832980446064286e-18,0.8230067779734763,4,False
506.0,0.06770719910228527,0.7863693652065074,5.149026275580979e-26,0.8332359295542078,4,False
508.0,0.0958113677450022,1.0693556419954842,0.1128140585078177,0.7068544066379847,5,False
512.0,0.0787613861956537,0.6455348878782087,2.7196850027619047e-25,0.9304980943706704,5,False
513.0,0.17602753778475302,0.3224996786987638,1.4742267598000928e-21,0.41578587257057587,5,False
518.0,0.12184614332589248,0.14105650763124628,3.005003113611044e-21,0.07815484990392063,4,False
521.0,6.504655255320635e-09,1.547479312204251e-05,0.2663089613055491,-3.445688179226636e-12,4,False
526.0,0.03340828915187802,1.337089170140277,5.954509277521204e-13,0.9986379375004003,6,True
536.0,0.16138602854996065,0.1282662450434046,2.061519095416908e-17,0.4189629635925298,9,False
541.0,0.19174910272118337,0.46201684091448636,4.9483490575578486e-18,0.6678145597508294,4,False
545.0,0.22988662834444626,0.20335711790041627,2.796246332562307e-20,0.28912506371502344,5,False
546.0,0.3774256193477225,0.04227826410076892,4.1781331901973026e-14,0.04080097563399909,7,False
548.0,0.2051024754074582,0.17731885693038385,1.896285343914656e-14,0.10660815930012302,4,False
550.0,0.2510438226311625,0.2729355472283314,8.651188396243053e-19,0.5827498813778054,5,False
553.0,0.10738186583029746,0.4882640209167006,6.546158601751297e-21,0.8062295845702893,6,True
554.0,0.14404254510540185,0.09012252374644353,2.1760592575127426e-13,0.03933537087708494,5,False
562.0,0.2621155434578552,0.7236438097726483,0.10390612539108925,0.9837934470965324,4,False
564.0,0.5500521736304081,0.2108519431138687,1.2357030793868722e-15,0.20467804649071353,4,False
568.0,0.06355643102559265,4.999996495820712,8.967138743182258e-17,0.9999432496900628,5,False
580.0,5.5090235956107025e-14,4.999999999999999,0.4147167828299454,-3.885780586188048e-14,4,False
581.0,0.3924342681370028,0.23538605579277747,1.594003059406097e-14,0.2637314428961439,4,False
586.0,0.11155296172320238,1.4387621719621155,0.13871591697016367,0.8937794290129035,6,True
587.0,0.0103705606494962,4.999999999999953,0.030016735626775034,0.18303902734298783,4,False
598.0,0.09697882895274149,7.217863146294248e-16,0.09129579493637766,-2.4424906541753444e-15,4,False
603.0,0.00884915546382188,4.999999484493186,1.114662101838473e-17,0.9999394666979047,4,False
612.0,0.11637696292881097,0.1569658755537777,1.5565382255999817e-18,0.12785483816952836,6,False
613.0,1.8353941208992298e-07,0.002628882102303818,0.12190412688839596,-4.770694950195775e-11,4,False
624.0,2.237475295217503e-09,4.999999983445292,0.1853223600199314,-3.99907995607407e-09,4,False
635.0,0.1409094346294896,2.654366964645497,0.14045439954854386,0.8874650514153213,6,True
643.0,0.19865942027241132,0.6699606196882861,2.047457179619669e-27,0.7012197288004797,4,False
644.0,0.33274660639144044,0.26507944632165376,1.6583193853542118e-19,0.33969184439551625,4,False
645.0,0.5906751178449648,0.226688396589586,4.1911114192702345e-14,0.5508597870599625,4,False
649.0,5.457403724327043e-14,4.999999999999999,0.44469947822595435,-4.596323321948148e-14,4,False
650.0,2.5440490654591216e-14,4.999999996472883,0.44530529641698946,-2.1538326677728037e-14,4,False
658.0,0.25300576769993305,0.09527870730687486,1.85933052905209e-11,0.5996878392322446,4,False
659.0,0.0765139057060199,0.17458714068811176,1.079045980544839e-20,0.12570058810339535,4,False
660.0,0.015578767315012454,2.125067631998247e-16,0.09976067771168999,-4.440892098500626e-16,4,False
665.0,0.18284761001518882,0.4928344574618896,5.0159183522638016e-27,0.3901936532027557,4,False
696.0,1.881736830729851e-09,4.999999999999995,0.13550522530052,-2.388758302274141e-09,4,False
780.0,0.4380094204756096,0.047289517073538526,1.7278898220188307e-13,0.005134609396121981,4,False
824.0,0.2862204207407362,0.3549375122764821,2.0668201437462112e-16,0.5779207686696101,4,False
